Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	7	0.00135	6	0.0011554015020219526
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	82	0.01579	44	0.008472944348160986
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	13	0.0025	12	0.002310803004043905
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	2	0.00039	1	0.00019256691700365877
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	89	0.01714	47	0.009050645099171962
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	100	0.01926	57	0.01097631426920855
ENSG00000288927.2|ENSG00000288927|lncRNA|chr1:[12618388,12618987)/+	2	0.00039	1	0.00019256691700365877
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	42	0.00809	27	0.005199306759098787
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	12	0.00231	8	0.0015405353360292702
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	2	0.00039	1	0.00019256691700365877
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	2	0.00039	1	0.00019256691700365877
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	1	0.00019	1	0.00019256691700365877
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	14	0.0027	9	0.0017331022530329288
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	16	0.00308	12	0.002310803004043905
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	15	0.00289	10	0.0019256691700365878
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	11	0.00212	8	0.0015405353360292702
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	32	0.00616	21	0.004043905257076834
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	4	0.00077	4	0.0007702676680146351
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	7	0.00135	4	0.0007702676680146351
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	28	0.00539	21	0.004043905257076834
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	22	0.00424	16	0.0030810706720585403
ENSG00000226029.1|LINC01772|lncRNA|chr1:[16460947,16468481)/+	2	0.00039	2	0.00038513383400731754
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	7	0.00135	4	0.0007702676680146351
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	13	0.0025	9	0.0017331022530329288
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	3	0.00058	2	0.00038513383400731754
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	5	0.00096	4	0.0007702676680146351
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	12	0.00231	7	0.0013479684190256115
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	22	0.00424	11	0.0021182360870402464
ENSG00000169991.11|IFFO2|protein_coding|chr1:[18904279,18956676)/-	17	0.00327	11	0.0021182360870402464
ENSG00000127481.15|UBR4|protein_coding|chr1:[19074509,19210266)/-	74	0.01425	43	0.008280377431157327
ENSG00000230424.3|EMC1-AS1|lncRNA|chr1:[19210347,19240709)/+	5	0.00096	4	0.0007702676680146351
ENSG00000127463.16|EMC1|protein_coding|chr1:[19215659,19251552)/-	39	0.00751	24	0.00462160600808781
ENSG00000077549.19|CAPZB|protein_coding|chr1:[19338774,19485539)/-	87	0.01675	47	0.009050645099171962
ENSG00000158747.15|NBL1|protein_coding|chr1:[19596978,19658456)/+	19	0.00366	15	0.0028885037550548816
ENSG00000270136.6|MICOS10-NBL1|protein_coding|chr1:[19597066,19656927)/+	16	0.00308	12	0.002310803004043905
ENSG00000173436.15|MICOS10|protein_coding|chr1:[19484402,19629821)/+	17	0.00327	13	0.002503369921047564
ENSG00000162542.14|TMCO4|protein_coding|chr1:[19682239,19799945)/-	28	0.00539	17	0.003273637589062199
ENSG00000169914.6|OTUD3|protein_coding|chr1:[19882394,19912945)/+	9	0.00173	5	0.0009628345850182939
ENSG00000162545.6|CAMK2N1|protein_coding|chr1:[20482390,20486210)/-	14	0.0027	8	0.0015405353360292702
ENSG00000158828.8|PINK1|protein_coding|chr1:[20633457,20651511)/+	12	0.00231	7	0.0013479684190256115
ENSG00000117242.7|PINK1-AS|lncRNA|chr1:[20642656,20652193)/-	8	0.00154	4	0.0007702676680146351
ENSG00000244038.11|DDOST|protein_coding|chr1:[20651766,20661544)/-	31	0.00597	18	0.0034662045060658577
ENSG00000117245.13|KIF17|protein_coding|chr1:[20664013,20718017)/-	1	0.00019	1	0.00019256691700365877
ENSG00000189410.12|SH2D5|protein_coding|chr1:[20719730,20732837)/-	1	0.00019	1	0.00019256691700365877
ENSG00000127483.19|HP1BP3|protein_coding|chr1:[20740265,20787323)/-	33	0.00635	26	0.005006739842095128
ENSG00000075151.24|EIF4G3|protein_coding|chr1:[20806291,21177285)/-	126	0.02426	74	0.01424995185827075
ENSG00000117298.16|ECE1|protein_coding|chr1:[21217246,21345572)/-	43	0.00828	25	0.004814172925091469
ENSG00000142794.19|NBPF3|protein_coding|chr1:[21440127,21485005)/+	11	0.00212	7	0.0013479684190256115
ENSG00000090686.16|USP48|protein_coding|chr1:[21678297,21783606)/-	48	0.00924	32	0.006162141344117081
ENSG00000142798.20|HSPG2|protein_coding|chr1:[21822243,21937310)/-	99	0.01906	54	0.010398613518197574
ENSG00000230068.2|CDC42-IT1|lncRNA|chr1:[22059196,22064199)/+	6	0.00116	4	0.0007702676680146351
ENSG00000289694.1|ENSG00000289694|protein_coding|chr1:[22025141,22092943)/+	21	0.00404	15	0.0028885037550548816
ENSG00000070831.18|CDC42|protein_coding|chr1:[22052626,22101360)/+	22	0.00424	16	0.0030810706720585403
ENSG00000184677.18|ZBTB40|protein_coding|chr1:[22428837,22531157)/+	17	0.00327	9	0.0017331022530329288
ENSG00000133216.17|EPHB2|protein_coding|chr1:[22710838,22921500)/+	9	0.00173	6	0.0011554015020219526
ENSG00000169641.15|LUZP1|protein_coding|chr1:[23084029,23177808)/-	45	0.00867	26	0.005006739842095128
ENSG00000261326.4|LINC01355|lncRNA|chr1:[23281306,23287488)/-	4	0.00077	2	0.00038513383400731754
ENSG00000125944.21|HNRNPR|protein_coding|chr1:[23303770,23344336)/-	27	0.0052	13	0.002503369921047564
ENSG00000249087.9|ZNF436-AS1|lncRNA|chr1:[23368938,23371839)/+	2	0.00039	1	0.00019256691700365877
ENSG00000088280.20|ASAP3|protein_coding|chr1:[23428562,23484568)/-	12	0.00231	10	0.0019256691700365878
ENSG00000117318.9|ID3|protein_coding|chr1:[23557925,23559501)/-	8	0.00154	5	0.0009628345850182939
.	4144	0.798	476	0.09166185249374158
ENSG00000117305.15|HMGCL|protein_coding|chr1:[23801884,23838620)/-	9	0.00173	4	0.0007702676680146351
ENSG00000189266.13|PNRC2|protein_coding|chr1:[23956838,23963462)/+	4	0.00077	2	0.00038513383400731754
ENSG00000001461.17|NIPAL3|protein_coding|chr1:[24415801,24472976)/+	37	0.00712	24	0.00462160600808781
ENSG00000117602.13|RCAN3|protein_coding|chr1:[24502350,24541040)/+	7	0.00135	5	0.0009628345850182939
ENSG00000169504.15|CLIC4|protein_coding|chr1:[24745381,24844321)/+	151	0.02908	76	0.014635085692278067
ENSG00000117614.10|SYF2|protein_coding|chr1:[25222275,25232502)/-	3	0.00058	3	0.0005777007510109763
ENSG00000117616.18|RSRP1|protein_coding|chr1:[25242248,25338213)/-	17	0.00327	12	0.002310803004043905
ENSG00000183726.11|TMEM50A|protein_coding|chr1:[25338316,25362361)/+	20	0.00385	11	0.0021182360870402464
ENSG00000255054.3|ENSG00000255054|protein_coding|chr1:[25811469,25823744)/+	21	0.00404	9	0.0017331022530329288
ENSG00000162430.18|SELENON|protein_coding|chr1:[25800192,25818221)/+	27	0.0052	13	0.002503369921047564
ENSG00000117632.23|STMN1|protein_coding|chr1:[25884180,25906991)/-	8	0.00154	6	0.0011554015020219526
ENSG00000117682.18|DHDDS|protein_coding|chr1:[26432281,26471306)/+	12	0.00231	7	0.0013479684190256115
ENSG00000198830.11|HMGN2|protein_coding|chr1:[26472439,26476642)/+	3	0.00058	2	0.00038513383400731754
ENSG00000117713.21|ARID1A|protein_coding|chr1:[26693235,26782104)/+	49	0.00944	27	0.005199306759098787
ENSG00000090020.11|SLC9A1|protein_coding|chr1:[27098808,27166981)/-	15	0.00289	8	0.0015405353360292702
ENSG00000142784.16|WDTC1|protein_coding|chr1:[27234631,27308636)/+	10	0.00193	7	0.0013479684190256115
ENSG00000186501.15|TMEM222|protein_coding|chr1:[27322144,27336400)/+	2	0.00039	2	0.00038513383400731754
ENSG00000142733.18|MAP3K6|protein_coding|chr1:[27355183,27366961)/-	3	0.00058	3	0.0005777007510109763
ENSG00000158195.11|WASF2|protein_coding|chr1:[27404229,27490167)/-	40	0.0077	25	0.004814172925091469
ENSG00000126705.15|AHDC1|protein_coding|chr1:[27534034,27604431)/-	23	0.00443	15	0.0028885037550548816
ENSG00000009780.16|FAM76A|protein_coding|chr1:[27725960,27763116)/+	3	0.00058	3	0.0005777007510109763
ENSG00000117758.14|STX12|protein_coding|chr1:[27773218,27824443)/+	25	0.00481	17	0.003273637589062199
ENSG00000117751.18|PPP1R8|protein_coding|chr1:[27830781,27851676)/+	5	0.00096	4	0.0007702676680146351
ENSG00000158161.16|EYA3|protein_coding|chr1:[27970343,28088637)/-	31	0.00597	19	0.003658771423069517
ENSG00000169403.12|PTAFR|protein_coding|chr1:[28147165,28193936)/-	2	0.00039	1	0.00019256691700365877
ENSG00000130766.5|SESN2|protein_coding|chr1:[28259517,28282491)/+	14	0.0027	11	0.0021182360870402464
ENSG00000204138.13|PHACTR4|protein_coding|chr1:[28369581,28500364)/+	22	0.00424	13	0.002503369921047564
ENSG00000242125.3|SNHG3|lncRNA|chr1:[28505979,28510892)/+	21	0.00404	16	0.0030810706720585403
ENSG00000180198.17|RCC1|protein_coding|chr1:[28505942,28539300)/+	29	0.00558	22	0.004236472174080493
ENSG00000274266.1|SNORA73A|snoRNA|chr1:[28507365,28507571)/+	91	0.01752	56	0.010783747352204892
ENSG00000200087.1|SNORA73B|snoRNA|chr1:[28508558,28508762)/+	71	0.01367	44	0.008472944348160986
ENSG00000221539.1|SNORD99|snoRNA|chr1:[28578748,28578822)/-	30	0.00578	21	0.004043905257076834
SNORA61|SNORA61|snoRNA|chr1:[28579763,28579893)/-	36	0.00693	22	0.004236472174080493
SNORA44|SNORA44|snoRNA|chr1:[28580380,28580512)/-	25	0.00481	15	0.0028885037550548816
SNORA16A|SNORA16A|snoRNA|chr1:[28580919,28581053)/-	39	0.00751	27	0.005199306759098787
ENSG00000120656.14|TAF12|protein_coding|chr1:[28587828,28648291)/-	5	0.00096	4	0.0007702676680146351
ENSG00000270103.3|ENSG00000270103|lncRNA|chr1:[28648599,28648730)/+	104	0.02003	56	0.010783747352204892
ENSG00000162419.13|GMEB1|protein_coding|chr1:[28668777,28719353)/+	12	0.00231	8	0.0015405353360292702
ENSG00000198492.16|YTHDF2|protein_coding|chr1:[28736620,28769775)/+	20	0.00385	15	0.0028885037550548816
ENSG00000159023.23|EPB41|protein_coding|chr1:[28887090,29120046)/+	15	0.00289	11	0.0021182360870402464
ENSG00000116350.18|SRSF4|protein_coding|chr1:[29147742,29181900)/-	42	0.00809	32	0.006162141344117081
ENSG00000116353.16|MECR|protein_coding|chr1:[29192656,29230942)/-	11	0.00212	6	0.0011554015020219526
ENSG00000060656.20|PTPRU|protein_coding|chr1:[29236515,29326813)/+	10	0.00193	8	0.0015405353360292702
ENSG00000186056.11|MATN1-AS1|lncRNA|chr1:[30718503,30726827)/+	1	0.00019	1	0.00019256691700365877
ENSG00000162512.16|SDC3|protein_coding|chr1:[30869465,30908758)/-	10	0.00193	6	0.0011554015020219526
ENSG00000134644.16|PUM1|protein_coding|chr1:[30931505,31065991)/-	87	0.01675	50	0.009628345850182938
SNORD103C|SNORD103C|snoRNA|chr1:[30968162,30968237)/-	20	0.00385	15	0.0028885037550548816
ENSG00000121766.16|ZCCHC17|protein_coding|chr1:[31296981,31364953)/+	14	0.0027	9	0.0017331022530329288
ENSG00000084636.18|COL16A1|protein_coding|chr1:[31652262,31704319)/-	25	0.00481	17	0.003273637589062199
ENSG00000184007.22|PTP4A2|protein_coding|chr1:[31906420,31944856)/-	62	0.01194	36	0.006932409012131715
ENSG00000269967.1|ENSG00000269967|lncRNA|chr1:[31851912,31921841)/-	41	0.0079	23	0.004429039091084152
ENSG00000121774.18|KHDRBS1|protein_coding|chr1:[32013867,32060850)/+	35	0.00674	25	0.004814172925091469
ENSG00000025800.14|KPNA6|protein_coding|chr1:[32108055,32176563)/+	47	0.00905	34	0.006547275178124398
ENSG00000084652.16|TXLNA|protein_coding|chr1:[32179674,32198285)/+	29	0.00558	17	0.003273637589062199
ENSG00000220785.10|MTMR9LP|transcribed_unprocessed_pseudogene|chr1:[32231846,32241592)/-	10	0.00193	5	0.0009628345850182939
ENSG00000116478.12|HDAC1|protein_coding|chr1:[32292082,32333635)/+	8	0.00154	6	0.0011554015020219526
ENSG00000176261.16|ZBTB8OS|protein_coding|chr1:[32600171,32650903)/-	16	0.00308	14	0.002695936838051223
ENSG00000162521.19|RBBP4|protein_coding|chr1:[32651141,32686211)/+	8	0.00154	7	0.0013479684190256115
ENSG00000162520.15|SYNC|protein_coding|chr1:[32679905,32703596)/-	27	0.0052	17	0.003273637589062199
ENSG00000134684.13|YARS1|protein_coding|chr1:[32775236,32818031)/-	40	0.0077	27	0.005199306759098787
ENSG00000116497.18|S100PBP|protein_coding|chr1:[32816766,32858875)/+	27	0.0052	21	0.004043905257076834
ENSG00000142920.17|AZIN2|protein_coding|chr1:[33081103,33123492)/+	8	0.00154	5	0.0009628345850182939
ENSG00000116525.14|TRIM62|protein_coding|chr1:[33145398,33182059)/-	3	0.00058	3	0.0005777007510109763
ENSG00000160094.15|ZNF362|protein_coding|chr1:[33256491,33300719)/+	10	0.00193	7	0.0013479684190256115
ENSG00000184389.9|A3GALT2|protein_coding|chr1:[33306765,33321098)/-	4	0.00077	1	0.00019256691700365877
ENSG00000134686.21|PHC2|protein_coding|chr1:[33323622,33431095)/-	69	0.01329	43	0.008280377431157327
ENSG00000121904.19|CSMD2|protein_coding|chr1:[33513997,34165842)/-	9	0.00173	6	0.0011554015020219526
ENSG00000116560.12|SFPQ|protein_coding|chr1:[35176377,35193446)/-	46	0.00886	31	0.005969574427113422
ENSG00000146463.12|ZMYM4|protein_coding|chr1:[35268708,35422058)/+	60	0.01155	33	0.006354708261120739
ENSG00000142687.19|KIAA0319L|protein_coding|chr1:[35393882,35557950)/-	32	0.00616	24	0.00462160600808781
ENSG00000126067.12|PSMB2|protein_coding|chr1:[35599540,35641526)/-	11	0.00212	9	0.0017331022530329288
ENSG00000134698.11|AGO4|protein_coding|chr1:[35808015,35857890)/+	15	0.00289	10	0.0019256691700365878
ENSG00000126070.20|AGO3|protein_coding|chr1:[35930717,36072500)/+	48	0.00924	34	0.006547275178124398
ENSG00000054116.12|TRAPPC3|protein_coding|chr1:[36136569,36156053)/-	6	0.00116	5	0.0009628345850182939
ENSG00000054118.15|THRAP3|protein_coding|chr1:[36224431,36305357)/+	50	0.00963	28	0.005391873676102446
ENSG00000196182.11|STK40|protein_coding|chr1:[36339623,36385924)/-	18	0.00347	9	0.0017331022530329288
ENSG00000116898.12|MRPS15|protein_coding|chr1:[36455717,36464384)/-	2	0.00039	1	0.00019256691700365877
ENSG00000233621.3|ZC3H12A-DT|lncRNA|chr1:[37350933,37474432)/-	10	0.00193	5	0.0009628345850182939
ENSG00000163877.11|SNIP1|protein_coding|chr1:[37534448,37554293)/-	11	0.00212	7	0.0013479684190256115
ENSG00000134697.13|GNL2|protein_coding|chr1:[37566815,37595937)/-	7	0.00135	5	0.0009628345850182939
ENSG00000188786.10|MTF1|protein_coding|chr1:[37809573,37859592)/-	10	0.00193	9	0.0017331022530329288
ENSG00000204084.13|INPP5B|protein_coding|chr1:[37860696,37947057)/-	25	0.00481	15	0.0028885037550548816
ENSG00000183431.12|SF3A3|protein_coding|chr1:[37956974,37990075)/-	11	0.00212	7	0.0013479684190256115
ENSG00000228436.4|RRAGC-DT|lncRNA|chr1:[38859911,38965038)/+	37	0.00712	27	0.005199306759098787
ENSG00000174574.16|AKIRIN1|protein_coding|chr1:[38991275,39006059)/+	25	0.00481	14	0.002695936838051223
ENSG00000127603.32|MACF1|protein_coding|chr1:[39081315,39487177)/+	310	0.0597	134	0.025803966878490275
ENSG00000243970.6|PPIEL|transcribed_unprocessed_pseudogene|chr1:[39531837,39558707)/-	11	0.00212	5	0.0009628345850182939
ENSG00000090621.15|PABPC4|protein_coding|chr1:[39560708,39576790)/-	31	0.00597	24	0.00462160600808781
ENSG00000084072.17|PPIE|protein_coding|chr1:[39692181,39763914)/+	1	0.00019	1	0.00019256691700365877
ENSG00000043514.17|TRIT1|protein_coding|chr1:[39838109,39883511)/-	7	0.00135	7	0.0013479684190256115
ENSG00000131236.18|CAP1|protein_coding|chr1:[40040232,40072649)/+	36	0.00693	26	0.005006739842095128
ENSG00000117000.9|RLF|protein_coding|chr1:[40161386,40240921)/+	20	0.00385	11	0.0021182360870402464
ENSG00000084073.10|ZMPSTE24|protein_coding|chr1:[40258040,40294180)/+	19	0.00366	15	0.0028885037550548816
ENSG00000237899.1|ENSG00000237899|lncRNA|chr1:[40669088,40687588)/-	1	0.00019	1	0.00019256691700365877
ENSG00000066136.21|NFYC|protein_coding|chr1:[40691647,40771603)/+	21	0.00404	13	0.002503369921047564
ENSG00000171793.17|CTPS1|protein_coding|chr1:[40979299,41012565)/+	18	0.00347	10	0.0019256691700365878
ENSG00000281207.1|SLFNL1-AS1|lncRNA|chr1:[41014589,41043890)/+	16	0.00308	11	0.0021182360870402464
ENSG00000010803.17|SCMH1|protein_coding|chr1:[41027201,41242306)/-	39	0.00751	25	0.004814172925091469
ENSG00000235358.2|SCMH1-DT|lncRNA|chr1:[41242372,41284861)/+	4	0.00077	2	0.00038513383400731754
ENSG00000127124.16|HIVEP3|protein_coding|chr1:[41506364,42035925)/-	31	0.00597	21	0.004043905257076834
ENSG00000284895.1|ENSG00000284895|protein_coding|chr1:[41585305,41628816)/-	10	0.00193	7	0.0013479684190256115
ENSG00000198815.9|FOXJ3|protein_coding|chr1:[42176538,42335877)/-	43	0.00828	28	0.005391873676102446
ENSG00000117385.16|P3H1|protein_coding|chr1:[42746334,42767084)/-	13	0.0025	8	0.0015405353360292702
ENSG00000164010.15|ERMAP|protein_coding|chr1:[42817121,42844991)/+	5	0.00096	4	0.0007702676680146351
ENSG00000117394.24|SLC2A1|protein_coding|chr1:[42925352,42958893)/-	41	0.0079	31	0.005969574427113422
ENSG00000117395.13|EBNA1BP2|protein_coding|chr1:[43164174,43270936)/-	9	0.00173	4	0.0007702676680146351
ENSG00000198198.17|SZT2|protein_coding|chr1:[43389881,43454247)/+	9	0.00173	6	0.0011554015020219526
ENSG00000142949.17|PTPRF|protein_coding|chr1:[43525186,43623666)/+	17	0.00327	10	0.0019256691700365878
ENSG00000066135.13|KDM4A|protein_coding|chr1:[43650148,43705518)/+	19	0.00366	13	0.002503369921047564
ENSG00000284989.1|ENSG00000284989|protein_coding|chr1:[43650148,43931014)/+	31	0.00597	16	0.0030810706720585403
ENSG00000126091.21|ST3GAL3|protein_coding|chr1:[43705823,43931165)/+	31	0.00597	16	0.0030810706720585403
ENSG00000117411.18|B4GALT2|protein_coding|chr1:[43978942,43991170)/+	6	0.00116	4	0.0007702676680146351
ENSG00000117419.16|ERI3|protein_coding|chr1:[44221069,44355260)/-	43	0.00828	26	0.005006739842095128
ENSG00000225721.5|ENSG00000225721|lncRNA|chr1:[44759036,44775810)/-	2	0.00039	1	0.00019256691700365877
SNORD55|SNORD55|snoRNA|chr1:[44775864,44775938)/+	81	0.0156	50	0.009628345850182938
SNORD46|SNORD46|snoRNA|chr1:[44776491,44776589)/+	49	0.00944	33	0.006354708261120739
ENSG00000207421.1|SNORD38B|snoRNA|chr1:[44778389,44778456)/+	46	0.00886	31	0.005969574427113422
ENSG00000222009.9|BTBD19|protein_coding|chr1:[44808522,44815585)/+	9	0.00173	7	0.0013479684190256115
ENSG00000202444.1|RNU5E-6P|snRNA|chr1:[44819882,44819997)/-	63	0.01213	35	0.006739842095128057
ENSG00000070785.17|EIF2B3|protein_coding|chr1:[44850521,44986722)/-	19	0.00366	12	0.002310803004043905
ENSG00000162415.7|ZSWIM5|protein_coding|chr1:[45016398,45306209)/-	2	0.00039	1	0.00019256691700365877
ENSG00000288208.1|ENSG00000288208|protein_coding|chr1:[45329261,45491155)/-	9	0.00173	5	0.0009628345850182939
ENSG00000070759.17|TESK2|protein_coding|chr1:[45343882,45491163)/-	9	0.00173	5	0.0009628345850182939
ENSG00000117450.15|PRDX1|protein_coding|chr1:[45510913,45542732)/-	19	0.00366	14	0.002695936838051223
ENSG00000117448.14|AKR1A1|protein_coding|chr1:[45550542,45570049)/+	10	0.00193	7	0.0013479684190256115
ENSG00000132780.17|NASP|protein_coding|chr1:[45583845,45618904)/+	9	0.00173	5	0.0009628345850182939
ENSG00000159592.11|GPBP1L1|protein_coding|chr1:[45627303,45688113)/-	23	0.00443	15	0.0028885037550548816
ENSG00000086015.23|MAST2|protein_coding|chr1:[45786986,46036122)/+	51	0.00982	30	0.005777007510109763
ENSG00000117461.15|PIK3R3|protein_coding|chr1:[46040139,46133036)/-	19	0.00366	12	0.002310803004043905
ENSG00000278139.1|P3R3URF-PIK3R3|protein_coding|chr1:[46043660,46176488)/-	17	0.00327	11	0.0021182360870402464
ENSG00000171357.6|LURAP1|protein_coding|chr1:[46203333,46221256)/+	2	0.00039	1	0.00019256691700365877
ENSG00000132128.18|LRRC41|protein_coding|chr1:[46261195,46303616)/-	13	0.0025	10	0.0019256691700365878
ENSG00000173660.12|UQCRH|protein_coding|chr1:[46303697,46316776)/+	7	0.00135	4	0.0007702676680146351
