Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000284735.1|ENSG00000284735|lncRNA|chr1:[10381905,10387150)/-	3	2e-05	3	1.554283345853949e-05
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	693	0.00359	466	0.002414320130559801
ENSG00000175279.22|CENPS|protein_coding|chr1:[10430432,10442808)/+	53	0.00027	39	0.00020205683496101338
ENSG00000251503.8|CENPS-CORT|protein_coding|chr1:[10430101,10452153)/+	20	0.0001	13	6.735227832033779e-05
ENSG00000241563.4|CORT|protein_coding|chr1:[10450030,10451998)/+	5	3e-05	3	1.554283345853949e-05
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	335	0.00174	231	0.0011967981763075408
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	1102	0.00571	714	0.003699194363132399
ENSG00000130940.15|CASZ1|protein_coding|chr1:[10636603,10796650)/-	12	6e-05	8	4.1447555889438645e-05
ENSG00000175262.15|C1orf127|protein_coding|chr1:[10946470,10982076)/-	9	5e-05	5	2.590472243089915e-05
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	622	0.00322	428	0.0022174442400849674
ENSG00000009724.18|MASP2|protein_coding|chr1:[11022008,11047239)/-	1	1e-05	1	5.180944486179831e-06
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	161	0.00083	108	0.0005595420045074217
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	321	0.00166	219	0.0011346268424733828
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	1364	0.00707	920	0.004766468927285444
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	96	0.0005	64	0.00033158044711550916
ENSG00000284646.1|ENSG00000284646|lncRNA|chr1:[11311733,11319093)/-	1	1e-05	1	5.180944486179831e-06
ENSG00000284708.1|ENSG00000284708|lncRNA|chr1:[11623557,11643416)/+	3	2e-05	1	5.180944486179831e-06
ENSG00000116661.11|FBXO2|protein_coding|chr1:[11637017,11655785)/-	9	5e-05	6	3.108566691707898e-05
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	45	0.00023	30	0.00015542833458539492
ENSG00000116670.16|MAD2L2|protein_coding|chr1:[11658917,11691811)/-	40	0.00021	25	0.00012952361215449575
ENSG00000116663.11|FBXO6|protein_coding|chr1:[11664199,11674354)/+	24	0.00012	15	7.771416729269746e-05
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	79	0.00041	56	0.0002901328912260705
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	311	0.00161	200	0.001036188897235966
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	564	0.00292	368	0.0019065875709141776
ENSG00000276470.1|ENSG00000276470|misc_RNA|chr1:[11843811,11843984)/+	2	1e-05	1	5.180944486179831e-06
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	3709	0.01922	2357	0.01221148615392586
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	126	0.00065	74	0.0003833898919773075
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	192	0.00099	124	0.000642437116286299
ENSG00000116685.16|KIAA2013|protein_coding|chr1:[11919590,11926428)/-	58	0.0003	38	0.00019687589047483357
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	1085	0.00562	712	0.0036888324741600393
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	636	0.0033	415	0.0021500919617646296
ENSG00000116691.11|MIIP|protein_coding|chr1:[12019465,12032045)/+	33	0.00017	22	0.00011398077869595627
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	13	7e-05	7	3.626661140325881e-05
ENSG00000028137.19|TNFRSF1B|protein_coding|chr1:[12166990,12209228)/+	9	5e-05	7	3.626661140325881e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	3913	0.02027	2380	0.012330647877107997
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	3984	0.02064	2341	0.012128591042146983
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	12	6e-05	7	3.626661140325881e-05
ENSG00000276830.1|MIR6730|miRNA|chr1:[12578956,12579023)/-	12	6e-05	7	3.626661140325881e-05
ENSG00000272482.2|ENSG00000272482|lncRNA|chr1:[12618899,12619980)/-	34	0.00018	19	9.843794523741679e-05
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	39	0.0002	26	0.00013470455664067559
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	1712	0.00887	1119	0.005797476880035231
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	12	6e-05	9	4.662850037561848e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	1074	0.00556	707	0.00366292775172914
ENSG00000175147.13|TMEM51-AS1|lncRNA|chr1:[15111814,15153618)/-	6	3e-05	5	2.590472243089915e-05
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	184	0.00095	123	0.0006372561718001192
ENSG00000233485.1|FHAD1-AS1|lncRNA|chr1:[15326679,15343876)/-	1	1e-05	1	5.180944486179831e-06
ENSG00000142621.21|FHAD1|protein_coding|chr1:[15236520,15400283)/+	21	0.00011	14	7.253322280651763e-05
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	170	0.00088	107	0.0005543610600212418
ENSG00000162438.12|CTRC|protein_coding|chr1:[15438441,15449242)/+	2	1e-05	2	1.0361888972359661e-05
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	147	0.00076	100	0.000518094448617983
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	747	0.00387	506	0.0026215579100069943
ENSG00000251866.1|SCARNA21B|scaRNA|chr1:[15542164,15542304)/+	12	6e-05	11	5.6990389347978135e-05
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	750	0.00389	499	0.0025852912986037355
ENSG00000215695.2|RSC1A1|protein_coding|chr1:[15659712,15662033)/+	119	0.00062	80	0.0004144755588943864
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	664	0.00344	430	0.002227806129057327
ENSG00000162461.8|SLC25A34|protein_coding|chr1:[15736257,15741392)/+	6	3e-05	5	2.590472243089915e-05
ENSG00000224459.2|SLC25A34-AS1|lncRNA|chr1:[15740047,15749896)/-	1	1e-05	1	5.180944486179831e-06
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	612	0.00317	401	0.002077558738958112
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	39	0.0002	27	0.00013988550112685542
ENSG00000178715.8|ENSG00000178715|processed_pseudogene|chr1:[15828231,15828669)/+	13	7e-05	8	4.1447555889438645e-05
ENSG00000179743.4|SPEN-AS1|lncRNA|chr1:[15834473,15848147)/-	26	0.00013	18	9.325700075123695e-05
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	1329	0.00689	869	0.0045022407584902726
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	238	0.00123	166	0.0008600367847058518
ENSG00000173641.18|HSPB7|protein_coding|chr1:[16014027,16019594)/-	35	0.00018	26	0.00013470455664067559
ENSG00000186510.12|CLCNKA|protein_coding|chr1:[16018874,16034050)/+	1	1e-05	1	5.180944486179831e-06
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	492	0.00255	332	0.0017200735694117037
ENSG00000227959.2|EPHA2-AS1|lncRNA|chr1:[16155175,16158148)/+	9	5e-05	6	3.108566691707898e-05
ENSG00000142632.17|ARHGEF19|protein_coding|chr1:[16197853,16212652)/-	44	0.00023	28	0.00014506644561303525
ENSG00000291077.1|ENSG00000291077|lncRNA|chr1:[16215906,16217425)/-	5	3e-05	3	1.554283345853949e-05
ENSG00000288398.1|ENSG00000288398|lncRNA|chr1:[16228673,16231335)/-	29	0.00015	19	9.843794523741679e-05
ENSG00000132881.12|CPLANE2|protein_coding|chr1:[16231691,16237183)/-	20	0.0001	14	7.253322280651763e-05
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	1598	0.00828	1072	0.0055539724891847785
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	1024	0.00531	664	0.0034401471388234074
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	314	0.00163	211	0.0010931792865839442
ENSG00000226029.1|LINC01772|lncRNA|chr1:[16460947,16468481)/+	38	0.0002	26	0.00013470455664067559
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	232	0.0012	157	0.0008134082843302334
ENSG00000080947.16|CROCCP3|transcribed_unprocessed_pseudogene|chr1:[16474395,16491307)/-	80	0.00041	49	0.0002538662798228117
ENSG00000219481.11|NBPF1|protein_coding|chr1:[16562318,16613562)/-	122	0.00063	78	0.00040411366992202676
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	438	0.00227	275	0.0014247597336994535
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	371	0.00192	233	0.0012071600652799005
ENSG00000236698.1|EIF1AXP1|processed_pseudogene|chr1:[16685620,16686055)/-	61	0.00032	38	0.00019687589047483357
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	567	0.00294	379	0.0019635779602621556
ENSG00000228549.5|ENSG00000228549|lncRNA|chr1:[16870944,16883659)/+	8	4e-05	5	2.590472243089915e-05
ENSG00000207005.1|RNU1-2|snRNA|chr1:[16895979,16896143)/+	2	1e-05	2	1.0361888972359661e-05
ENSG00000290122.1|ENSG00000290122|lncRNA|chr1:[16905198,16905396)/+	26	0.00013	18	9.325700075123695e-05
ENSG00000117122.14|MFAP2|protein_coding|chr1:[16974501,16980632)/-	50	0.00026	32	0.00016579022355775458
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	96	0.0005	65	0.000336761391601689
ENSG00000159363.19|ATP13A2|protein_coding|chr1:[16985957,17011928)/-	81	0.00042	58	0.00030049478019843017
ENSG00000288636.1|ENSG00000288636|protein_coding|chr1:[17005067,17011757)/-	12	6e-05	7	3.626661140325881e-05
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	401	0.00208	265	0.0013729502888376551
ENSG00000204362.6|LINC02783|lncRNA|chr1:[17189782,17197617)/+	11	6e-05	10	5.18094448617983e-05
ENSG00000142623.11|PADI1|protein_coding|chr1:[17205127,17246007)/+	27	0.00014	19	9.843794523741679e-05
ENSG00000159339.13|PADI4|protein_coding|chr1:[17308194,17364004)/+	4	2e-05	3	1.554283345853949e-05
ENSG00000276747.1|PADI6|protein_coding|chr1:[17372195,17401699)/+	7	4e-05	4	2.0723777944719323e-05
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	447	0.00232	313	0.0016216356241742869
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	887	0.0046	573	0.002968681190581043
