Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	553	0.00258	364	0.001695523166715576
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	199	0.00093	140	0.0006521242948906062
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	56	0.00026	37	0.00017234713507823164
ENSG00000227372.12|TP73-AS1|transcribed_unitary_pseudogene|chr1:[3735510,3747373)/-	22	0.0001	13	6.055439881127057e-05
ENSG00000162592.10|CCDC27|protein_coding|chr1:[3746459,3771645)/+	1	0.0	1	4.658030677790044e-06
ENSG00000235169.11|SMIM1|protein_coding|chr1:[3772748,3775982)/+	4	2e-05	3	1.3974092033370132e-05
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	174	0.00081	120	0.0005589636813348053
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	333	0.00155	217	0.0010107926570804395
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	145	0.00068	88	0.0004099066996455239
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	115	0.00054	79	0.0003679844235454135
ENSG00000236423.8|LINC01134|lncRNA|chr1:[3900346,3917225)/+	16	7e-05	11	5.1238337455690486e-05
ENSG00000236948.2|ENSG00000236948|lncRNA|chr1:[5561708,5668295)/-	2	1e-05	2	9.316061355580088e-06
ENSG00000289893.1|ENSG00000289893|lncRNA|chr1:[5733357,5771453)/-	2	1e-05	2	9.316061355580088e-06
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	222	0.00103	137	0.000638150202857236
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	128	0.0006	94	0.0004378548837122641
ENSG00000116254.18|CHD5|protein_coding|chr1:[6101786,6180321)/-	11	5e-05	8	3.726424542232035e-05
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	403	0.00188	272	0.001266984344358892
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	444	0.00207	299	0.001392751172659223
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	101	0.00047	66	0.0003074300247341429
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	556	0.00259	374	0.0017421034734934765
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	64	0.0003	42	0.00019563728846718183
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	177	0.00082	123	0.0005729377733681754
ENSG00000271746.1|ENSG00000271746|lncRNA|chr1:[6393554,6394391)/+	2	1e-05	2	9.316061355580088e-06
ENSG00000171680.23|PLEKHG5|protein_coding|chr1:[6467121,6520074)/-	40	0.00019	31	0.00014439895101149135
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	477	0.00222	304	0.0014160413260481733
ENSG00000173662.21|TAS1R1|protein_coding|chr1:[6555306,6579755)/+	7	3e-05	4	1.8632122711160176e-05
ENSG00000204859.13|ZBTB48|protein_coding|chr1:[6579993,6589280)/+	63	0.00029	42	0.00019563728846718183
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	392	0.00183	250	0.001164507669447511
ENSG00000116273.6|PHF13|protein_coding|chr1:[6613730,6624030)/+	129	0.0006	81	0.00037730048490099355
ENSG00000041988.16|THAP3|protein_coding|chr1:[6624867,6635586)/+	32	0.00015	24	0.00011179273626696106
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	561	0.00261	384	0.001788683780271377
ENSG00000228750.7|LINC01672|lncRNA|chr1:[6724636,6730012)/+	3	1e-05	2	9.316061355580088e-06
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	1426	0.00664	964	0.004490341573389602
ENSG00000237728.2|CAMTA1-AS2|lncRNA|chr1:[7382486,7389754)/-	1	0.0	1	4.658030677790044e-06
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	663	0.00309	443	0.0020635075902609894
ENSG00000269925.1|ENSG00000269925|lncRNA|chr1:[7776382,7776775)/+	5	2e-05	4	1.8632122711160176e-05
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	371	0.00173	260	0.0012110879762254115
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	395	0.00184	267	0.0012436941909699417
ENSG00000284747.1|ENSG00000284747|lncRNA|chr1:[7991133,8005312)/+	12	6e-05	9	4.1922276100110395e-05
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	400	0.00186	265	0.0012343781296143617
ENSG00000238290.1|ERRFI1-DT|lncRNA|chr1:[8026737,8122702)/+	17	8e-05	12	5.589636813348053e-05
ENSG00000162426.16|SLC45A1|protein_coding|chr1:[8318113,8344167)/+	7	3e-05	6	2.7948184066740264e-05
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	4365	0.02033	2706	0.012604631014099858
ENSG00000224315.2|RPL7P7|processed_pseudogene|chr1:[8786210,8786913)/-	1	0.0	1	4.658030677790044e-06
ENSG00000228423.2|ENSG00000228423|lncRNA|chr1:[8805859,8807051)/-	24	0.00011	14	6.521242948906062e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	845	0.00394	569	0.002650419455662535
ENSG00000197241.4|SLC2A7|protein_coding|chr1:[9002972,9026423)/-	2	1e-05	2	9.316061355580088e-06
ENSG00000142583.18|SLC2A5|protein_coding|chr1:[9035105,9088478)/-	23	0.00011	17	7.918652152243075e-05
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	72	0.00034	50	0.0002329015338895022
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	1639	0.00763	1071	0.004988750855913137
ENSG00000284357.1|MIR34A|miRNA|chr1:[9151667,9151777)/-	27	0.00013	18	8.384455220022079e-05
ENSG00000289914.1|ENSG00000289914|lncRNA|chr1:[9162321,9162945)/-	24	0.00011	20	9.316061355580087e-05
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	119	0.00055	81	0.00037730048490099355
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	680	0.00317	462	0.0021520101731390003
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	272	0.00127	164	0.0007639170311575672
ENSG00000284693.2|LINC02606|lncRNA|chr1:[9425093,9440564)/-	6	3e-05	4	1.8632122711160176e-05
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	268	0.00125	180	0.0008384455220022079
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	44	0.0002	26	0.00012110879762254114
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	144	0.00067	94	0.0004378548837122641
ENSG00000231789.4|PIK3CD-AS2|lncRNA|chr1:[9672404,9687583)/-	13	6e-05	9	4.1922276100110395e-05
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	945	0.0044	640	0.002981139633785628
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	201	0.00094	134	0.0006241761108238659
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	240	0.00112	157	0.0007313108164130369
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	147	0.00068	89	0.0004145647303233139
ENSG00000228150.1|ENSG00000228150|lncRNA|chr1:[9942922,9949974)/+	23	0.00011	16	7.45284908446407e-05
ENSG00000283611.2|TMEM274P|unitary_pseudogene|chr1:[9950571,9960787)/-	4	2e-05	2	9.316061355580088e-06
ENSG00000241326.1|ENSG00000241326|lncRNA|chr1:[9983140,9984568)/+	27	0.00013	22	0.00010247667491138097
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	1671	0.00778	1117	0.005203020267091479
ENSG00000233623.2|PGAM1P11|processed_pseudogene|chr1:[10058670,10059648)/+	2	1e-05	2	9.316061355580088e-06
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	1833	0.00854	1245	0.005799248193848605
ENSG00000264881.1|ENSG00000264881|miRNA|chr1:[10227717,10227803)/+	3	1e-05	3	1.3974092033370132e-05
ENSG00000264501.2|RN7SL731P|misc_RNA|chr1:[10306464,10306757)/+	22	0.0001	15	6.987046016685066e-05
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	499	0.00232	353	0.0016442848292598856
ENSG00000175279.22|CENPS|protein_coding|chr1:[10430432,10442808)/+	36	0.00017	26	0.00012110879762254114
ENSG00000241563.4|CORT|protein_coding|chr1:[10450030,10451998)/+	6	3e-05	3	1.3974092033370132e-05
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	312	0.00145	212	0.0009875025036914893
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	979	0.00456	647	0.0030137458485301584
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	472	0.0022	325	0.0015138599702817642
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	121	0.00056	83	0.00038661654625657367
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	323	0.0015	202	0.0009409221969135889
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	1142	0.00532	742	0.0034562587629202125
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	89	0.00041	63	0.00029345593270077276
ENSG00000284708.1|ENSG00000284708|lncRNA|chr1:[11623557,11643416)/+	2	1e-05	2	9.316061355580088e-06
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	38	0.00018	24	0.00011179273626696106
ENSG00000116670.16|MAD2L2|protein_coding|chr1:[11658917,11691811)/-	31	0.00014	19	8.850258287801083e-05
ENSG00000162490.7|DRAXIN|protein_coding|chr1:[11691709,11725857)/+	8	4e-05	3	1.3974092033370132e-05
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	55	0.00026	39	0.00018166319643381172
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	255	0.00119	162	0.0007546009698019871
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	377	0.00176	270	0.001257668283003312
ENSG00000224904.1|SBF1P2|processed_pseudogene|chr1:[11877769,11880406)/+	1	0.0	1	4.658030677790044e-06
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	3083	0.01436	2055	0.00957225304285854
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	64	0.0003	45	0.00020961138050055197
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	161	0.00075	104	0.00048443519049016457
ENSG00000116685.16|KIAA2013|protein_coding|chr1:[11919590,11926428)/-	46	0.00021	34	0.0001583730430448615
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	912	0.00425	600	0.002794818406674026
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	480	0.00224	322	0.0014998858782483942
ENSG00000116691.11|MIIP|protein_coding|chr1:[12019465,12032045)/+	30	0.00014	21	9.781864423359092e-05
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	17	8e-05	10	4.658030677790044e-05
ENSG00000028137.19|TNFRSF1B|protein_coding|chr1:[12166990,12209228)/+	7	3e-05	7	3.260621474453031e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	3310	0.01542	2144	0.009986817773181854
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	3618	0.01685	2265	0.010550439485194449
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	15	7e-05	9	4.1922276100110395e-05
ENSG00000276830.1|MIR6730|miRNA|chr1:[12578956,12579023)/-	9	4e-05	5	2.329015338895022e-05
ENSG00000272482.2|ENSG00000272482|lncRNA|chr1:[12618899,12619980)/-	17	8e-05	11	5.1238337455690486e-05
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	32	0.00015	28	0.00013042485897812124
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	1342	0.00625	891	0.004150305333910929
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	13	6e-05	10	4.658030677790044e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	914	0.00426	595	0.002771528253285076
ENSG00000231606.2|ENSG00000231606|lncRNA|chr1:[14221886,14304445)/-	2	1e-05	2	9.316061355580088e-06
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	149	0.00069	106	0.0004937512518457446
ENSG00000142621.21|FHAD1|protein_coding|chr1:[15236520,15400283)/+	22	0.0001	14	6.521242948906062e-05
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	146	0.00068	90	0.00041922276100110395
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	133	0.00062	83	0.00038661654625657367
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	502	0.00234	357	0.0016629169519710456
ENSG00000251866.1|SCARNA21B|scaRNA|chr1:[15542164,15542304)/+	6	3e-05	5	2.329015338895022e-05
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	574	0.00267	390	0.0018166319643381171
ENSG00000215695.2|RSC1A1|protein_coding|chr1:[15659712,15662033)/+	88	0.00041	57	0.0002655077486340325
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	501	0.00233	322	0.0014998858782483942
ENSG00000224459.2|SLC25A34-AS1|lncRNA|chr1:[15740047,15749896)/-	2	1e-05	2	9.316061355580088e-06
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	529	0.00246	349	0.0016256527065487253
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	28	0.00013	19	8.850258287801083e-05
ENSG00000179743.4|SPEN-AS1|lncRNA|chr1:[15834473,15848147)/-	21	0.0001	15	6.987046016685066e-05
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	1109	0.00517	728	0.003391046333431152
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	158	0.00074	110	0.0005123833745569049
ENSG00000173641.18|HSPB7|protein_coding|chr1:[16014027,16019594)/-	37	0.00017	26	0.00012110879762254114
ENSG00000186510.12|CLCNKA|protein_coding|chr1:[16018874,16034050)/+	3	1e-05	2	9.316061355580088e-06
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	339	0.00158	229	0.0010666890252139201
ENSG00000227959.2|EPHA2-AS1|lncRNA|chr1:[16155175,16158148)/+	5	2e-05	5	2.329015338895022e-05
ENSG00000224621.1|ENSG00000224621|lncRNA|chr1:[16159265,16161883)/+	7	3e-05	7	3.260621474453031e-05
ENSG00000288398.1|ENSG00000288398|lncRNA|chr1:[16228673,16231335)/-	28	0.00013	20	9.316061355580087e-05
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	1337	0.00623	900	0.00419222761001104
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	731	0.00341	481	0.002240512756017011
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	232	0.00108	157	0.0007313108164130369
ENSG00000226029.1|LINC01772|lncRNA|chr1:[16460947,16468481)/+	27	0.00013	17	7.918652152243075e-05
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	194	0.0009	138	0.0006428082335350261
ENSG00000080947.16|CROCCP3|transcribed_unprocessed_pseudogene|chr1:[16474395,16491307)/-	39	0.00018	24	0.00011179273626696106
ENSG00000219481.11|NBPF1|protein_coding|chr1:[16562318,16613562)/-	114	0.00053	71	0.0003307201781230931
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	329	0.00153	209	0.0009735284116581191
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	274	0.00128	176	0.0008198133992910478
ENSG00000283773.1|ENSG00000283773|transcribed_unprocessed_pseudogene|chr1:[16642766,16643109)/-	4	2e-05	3	1.3974092033370132e-05
ENSG00000236698.1|EIF1AXP1|processed_pseudogene|chr1:[16685620,16686055)/-	30	0.00014	22	0.00010247667491138097
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	436	0.00203	294	0.0013694610192702729
ENSG00000228549.5|ENSG00000228549|lncRNA|chr1:[16870944,16883659)/+	2	1e-05	2	9.316061355580088e-06
ENSG00000290122.1|ENSG00000290122|lncRNA|chr1:[16905198,16905396)/+	13	6e-05	9	4.1922276100110395e-05
ENSG00000117122.14|MFAP2|protein_coding|chr1:[16974501,16980632)/-	31	0.00014	22	0.00010247667491138097
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	80	0.00037	59	0.0002748238099896126
ENSG00000159363.19|ATP13A2|protein_coding|chr1:[16985957,17011928)/-	59	0.00027	39	0.00018166319643381172
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	329	0.00153	227	0.00105737296385834
ENSG00000204362.6|LINC02783|lncRNA|chr1:[17189782,17197617)/+	9	4e-05	6	2.7948184066740264e-05
ENSG00000142623.11|PADI1|protein_coding|chr1:[17205127,17246007)/+	24	0.00011	17	7.918652152243075e-05
ENSG00000159339.13|PADI4|protein_coding|chr1:[17308194,17364004)/+	3	1e-05	2	9.316061355580088e-06
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	328	0.00153	225	0.00104805690250276
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	702	0.00327	461	0.0021473521424612103
ENSG00000236648.2|LINC02810|lncRNA|chr1:[17717624,17749978)/+	8	4e-05	5	2.329015338895022e-05
ENSG00000117148.8|ACTL8|protein_coding|chr1:[17755332,17827063)/+	7	3e-05	3	1.3974092033370132e-05
ENSG00000117154.12|IGSF21|protein_coding|chr1:[18107797,18378483)/+	9	4e-05	6	2.7948184066740264e-05
ENSG00000159423.17|ALDH4A1|protein_coding|chr1:[18871429,18902724)/-	114	0.00053	71	0.0003307201781230931
ENSG00000169991.11|IFFO2|protein_coding|chr1:[18904279,18956676)/-	515	0.0024	342	0.0015930464918041951
ENSG00000272084.1|ENSG00000272084|lncRNA|chr1:[19072109,19075511)/-	46	0.00021	30	0.00013974092033370133
ENSG00000127481.15|UBR4|protein_coding|chr1:[19074509,19210266)/-	3424	0.01595	2244	0.01045262084096086
ENSG00000230424.3|EMC1-AS1|lncRNA|chr1:[19210347,19240709)/+	135	0.00063	92	0.00042853882235668406
