Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	58	0.00397	32	0.002189830972421816
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	5	0.00034	4	0.000273728871552727
ENSG00000157870.17|PRXL2B|protein_coding|chr1:[2586490,2591469)/+	5	0.00034	4	0.000273728871552727
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	1	7e-05	1	6.843221788818175e-05
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	52	0.00356	32	0.002189830972421816
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	20	0.00137	12	0.000821186614658181
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	7	0.00048	6	0.0004105933073290905
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	8	0.00055	7	0.0004790255252172723
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	25	0.00171	13	0.0008896188325463628
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	13	0.00089	9	0.0006158899609936358
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	16	0.00109	11	0.0007527543967699994
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	14	0.00096	9	0.0006158899609936358
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	24	0.00164	19	0.0013002121398754533
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	30	0.00205	23	0.0015739410114281804
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	11	0.00075	6	0.0004105933073290905
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	36	0.00246	23	0.0015739410114281804
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	8	0.00055	5	0.0003421610894409088
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	13	0.00089	9	0.0006158899609936358
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	3	0.00021	2	0.0001368644357763635
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	43	0.00294	26	0.0017792376650927256
ENSG00000204859.13|ZBTB48|protein_coding|chr1:[6579993,6589280)/+	1	7e-05	1	6.843221788818175e-05
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	21	0.00144	14	0.0009580510504345446
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	43	0.00294	30	0.0020529665366454527
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	102	0.00698	68	0.00465339081639636
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	42	0.00287	30	0.0020529665366454527
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	36	0.00246	23	0.0015739410114281804
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	31	0.00212	20	0.0013686443577636351
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	23	0.00157	13	0.0008896188325463628
ENSG00000238290.1|ERRFI1-DT|lncRNA|chr1:[8026737,8122702)/+	2	0.00014	2	0.0001368644357763635
ENSG00000162426.16|SLC45A1|protein_coding|chr1:[8318113,8344167)/+	5	0.00034	3	0.00020529665366454526
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	283	0.01937	169	0.011565044823102716
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	75	0.00513	56	0.0038322042017381783
ENSG00000274258.1|MIR6728|miRNA|chr1:[8866501,8866590)/-	1	7e-05	1	6.843221788818175e-05
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	6	0.00041	4	0.000273728871552727
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	130	0.0089	85	0.005816738520495449
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	8	0.00055	5	0.0003421610894409088
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	41	0.00281	27	0.0018476698829809075
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	25	0.00171	18	0.0012317799219872716
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	17	0.00116	11	0.0007527543967699994
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	11	0.00075	5	0.0003421610894409088
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	57	0.0039	42	0.0028741531513036336
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	11	0.00075	9	0.0006158899609936358
ENSG00000241326.1|ENSG00000241326|lncRNA|chr1:[9983140,9984568)/+	2	0.00014	1	6.843221788818175e-05
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	126	0.00862	94	0.006432628481489085
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	121	0.00828	81	0.005543009648942722
ENSG00000199562.1|RNU6-37P|snRNA|chr1:[10298965,10299072)/+	2	0.00014	1	6.843221788818175e-05
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	33	0.00226	26	0.0017792376650927256
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	20	0.00137	16	0.001094915486210908
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	75	0.00513	48	0.003284746458632724
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	31	0.00212	21	0.0014370765756518168
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	4	0.00027	4	0.000273728871552727
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	29	0.00198	20	0.0013686443577636351
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	69	0.00472	42	0.0028741531513036336
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	2	0.00014	1	6.843221788818175e-05
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	17	0.00116	12	0.000821186614658181
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	35	0.0024	24	0.001642373229316362
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	753	0.05153	373	0.025525217272291796
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	48	0.00328	23	0.0015739410114281804
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	64	0.00438	43	0.0029425853691918153
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	34	0.00233	20	0.0013686443577636351
ENSG00000028137.19|TNFRSF1B|protein_coding|chr1:[12166990,12209228)/+	2	0.00014	1	6.843221788818175e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	243	0.01663	158	0.010812290426332718
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	270	0.01848	165	0.01129131595154999
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	128	0.00876	79	0.005406145213166359
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	78	0.00534	50	0.003421610894409088
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	8	0.00055	6	0.0004105933073290905
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	7	0.00048	3	0.00020529665366454526
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	5	0.00034	4	0.000273728871552727
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	35	0.0024	25	0.001710805447204544
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	37	0.00253	26	0.0017792376650927256
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	39	0.00267	25	0.001710805447204544
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	55	0.00376	33	0.0022582631903099977
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	1	7e-05	1	6.843221788818175e-05
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	70	0.00479	47	0.0032163142407445424
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	15	0.00103	10	0.0006843221788818176
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	30	0.00205	19	0.0013002121398754533
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	72	0.00493	49	0.003353178676520906
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	36	0.00246	27	0.0018476698829809075
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	22	0.00151	13	0.0008896188325463628
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	10	0.00068	8	0.000547457743105454
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	15	0.00103	8	0.000547457743105454
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	12	0.00082	6	0.0004105933073290905
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	28	0.00192	23	0.0015739410114281804
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	9	0.00062	4	0.000273728871552727
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	21	0.00144	13	0.0008896188325463628
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	23	0.00157	13	0.0008896188325463628
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	51	0.00349	30	0.0020529665366454527
ENSG00000159423.17|ALDH4A1|protein_coding|chr1:[18871429,18902724)/-	11	0.00075	8	0.000547457743105454
ENSG00000169991.11|IFFO2|protein_coding|chr1:[18904279,18956676)/-	35	0.0024	23	0.0015739410114281804
ENSG00000127481.15|UBR4|protein_coding|chr1:[19074509,19210266)/-	226	0.01547	138	0.009443646068569083
ENSG00000127463.16|EMC1|protein_coding|chr1:[19215659,19251552)/-	57	0.0039	40	0.0027372887155272703
ENSG00000053371.13|AKR7A2|protein_coding|chr1:[19303964,19312144)/-	14	0.00096	8	0.000547457743105454
ENSG00000077549.19|CAPZB|protein_coding|chr1:[19338774,19485539)/-	227	0.01553	140	0.009580510504345446
ENSG00000173436.15|MICOS10|protein_coding|chr1:[19484402,19629821)/+	28	0.00192	18	0.0012317799219872716
ENSG00000158747.15|NBL1|protein_coding|chr1:[19596978,19658456)/+	37	0.00253	25	0.001710805447204544
ENSG00000270136.6|MICOS10-NBL1|protein_coding|chr1:[19597066,19656927)/+	30	0.00205	20	0.0013686443577636351
ENSG00000162542.14|TMCO4|protein_coding|chr1:[19682239,19799945)/-	67	0.00458	47	0.0032163142407445424
ENSG00000169914.6|OTUD3|protein_coding|chr1:[19882394,19912945)/+	24	0.00164	16	0.001094915486210908
ENSG00000162545.6|CAMK2N1|protein_coding|chr1:[20482390,20486210)/-	37	0.00253	24	0.001642373229316362
ENSG00000244038.11|DDOST|protein_coding|chr1:[20651766,20661544)/-	52	0.00356	33	0.0022582631903099977
ENSG00000117245.13|KIF17|protein_coding|chr1:[20664013,20718017)/-	3	0.00021	2	0.0001368644357763635
ENSG00000127483.19|HP1BP3|protein_coding|chr1:[20740265,20787323)/-	105	0.00719	71	0.004858687470060905
ENSG00000075151.24|EIF4G3|protein_coding|chr1:[20806291,21177285)/-	340	0.02327	189	0.012933689180866351
ENSG00000117298.16|ECE1|protein_coding|chr1:[21217246,21345572)/-	80	0.00547	54	0.003695339765961815
ENSG00000142794.19|NBPF3|protein_coding|chr1:[21440127,21485005)/+	33	0.00226	18	0.0012317799219872716
ENSG00000090686.16|USP48|protein_coding|chr1:[21678297,21783606)/-	102	0.00698	64	0.004379661944843632
ENSG00000142798.20|HSPG2|protein_coding|chr1:[21822243,21937310)/-	293	0.02005	183	0.012523095873537261
ENSG00000230068.2|CDC42-IT1|lncRNA|chr1:[22059196,22064199)/+	10	0.00068	5	0.0003421610894409088
ENSG00000289694.1|ENSG00000289694|protein_coding|chr1:[22025141,22092943)/+	68	0.00465	39	0.0026688564976390886
ENSG00000070831.18|CDC42|protein_coding|chr1:[22052626,22101360)/+	71	0.00486	41	0.002805720933415452
ENSG00000184677.18|ZBTB40|protein_coding|chr1:[22428837,22531157)/+	17	0.00116	16	0.001094915486210908
ENSG00000133216.17|EPHB2|protein_coding|chr1:[22710838,22921500)/+	24	0.00164	13	0.0008896188325463628
ENSG00000004487.18|KDM1A|protein_coding|chr1:[23019442,23083689)/+	61	0.00417	41	0.002805720933415452
ENSG00000240553.1|ENSG00000240553|lncRNA|chr1:[23020146,23088058)/-	21	0.00144	16	0.001094915486210908
ENSG00000169641.15|LUZP1|protein_coding|chr1:[23084029,23177808)/-	115	0.00787	83	0.005679874084719086
ENSG00000261326.4|LINC01355|lncRNA|chr1:[23281306,23287488)/-	7	0.00048	6	0.0004105933073290905
ENSG00000125944.21|HNRNPR|protein_coding|chr1:[23303770,23344336)/-	91	0.00623	57	0.00390063641962636
ENSG00000125945.15|ZNF436|protein_coding|chr1:[23359447,23369836)/-	13	0.00089	8	0.000547457743105454
ENSG00000088280.20|ASAP3|protein_coding|chr1:[23428562,23484568)/-	45	0.00308	33	0.0022582631903099977
ENSG00000142676.14|RPL11|protein_coding|chr1:[23691741,23696835)/+	70	0.00479	45	0.003079449804968179
ENSG00000011007.13|ELOA|protein_coding|chr1:[23743447,23762059)/+	27	0.00185	22	0.0015055087935399987
ENSG00000057757.10|PITHD1|protein_coding|chr1:[23778417,23788232)/+	8	0.00055	7	0.0004790255252172723
ENSG00000117305.15|HMGCL|protein_coding|chr1:[23801884,23838620)/-	7	0.00048	4	0.000273728871552727
ENSG00000188529.15|SRSF10|protein_coding|chr1:[23964346,23980927)/-	74	0.00506	46	0.0031478820228563608
ENSG00000001460.18|STPG1|protein_coding|chr1:[24356998,24416934)/-	11	0.00075	6	0.0004105933073290905
ENSG00000001461.17|NIPAL3|protein_coding|chr1:[24415801,24472976)/+	58	0.00397	40	0.0027372887155272703
ENSG00000133226.19|SRRM1|protein_coding|chr1:[24631715,24673281)/+	25	0.00171	16	0.001094915486210908
ENSG00000169504.15|CLIC4|protein_coding|chr1:[24745381,24844321)/+	488	0.03339	257	0.017587079997262712
ENSG00000117614.10|SYF2|protein_coding|chr1:[25222275,25232502)/-	12	0.00082	9	0.0006158899609936358
ENSG00000117616.18|RSRP1|protein_coding|chr1:[25242248,25338213)/-	51	0.00349	34	0.00232669540819818
ENSG00000183726.11|TMEM50A|protein_coding|chr1:[25338316,25362361)/+	55	0.00376	39	0.0026688564976390886
ENSG00000204178.11|MACO1|protein_coding|chr1:[25430857,25500209)/+	44	0.00301	29	0.001984534318757271
ENSG00000157978.12|LDLRAP1|protein_coding|chr1:[25543605,25568886)/+	16	0.00109	13	0.0008896188325463628
ENSG00000255054.3|ENSG00000255054|protein_coding|chr1:[25811469,25823744)/+	21	0.00144	14	0.0009580510504345446
ENSG00000162430.18|SELENON|protein_coding|chr1:[25800192,25818221)/+	20	0.00137	15	0.0010264832683227264
ENSG00000117640.18|MTFR1L|protein_coding|chr1:[25818639,25832942)/+	15	0.00103	8	0.000547457743105454
ENSG00000127423.11|AUNIP|protein_coding|chr1:[25831912,25859458)/-	3	0.00021	2	0.0001368644357763635
ENSG00000117632.23|STMN1|protein_coding|chr1:[25884180,25906991)/-	16	0.00109	10	0.0006843221788818176
ENSG00000158006.14|PAFAH2|protein_coding|chr1:[25959766,25998117)/-	16	0.00109	9	0.0006158899609936358
ENSG00000175087.10|PDIK1L|protein_coding|chr1:[26111164,26125555)/+	8	0.00055	5	0.0003421610894409088
ENSG00000130695.16|CEP85|protein_coding|chr1:[26234199,26278808)/+	7	0.00048	7	0.0004790255252172723
ENSG00000142669.15|SH3BGRL3|protein_coding|chr1:[26280085,26281522)/+	31	0.00212	21	0.0014370765756518168
ENSG00000158062.21|UBXN11|protein_coding|chr1:[26281327,26318363)/-	5	0.00034	3	0.00020529665366454526
ENSG00000117682.18|DHDDS|protein_coding|chr1:[26432281,26471306)/+	30	0.00205	22	0.0015055087935399987
ENSG00000198830.11|HMGN2|protein_coding|chr1:[26472439,26476642)/+	7	0.00048	4	0.000273728871552727
ENSG00000117713.21|ARID1A|protein_coding|chr1:[26693235,26782104)/+	157	0.01074	97	0.006637925135153631
ENSG00000060642.12|PIGV|protein_coding|chr1:[26787053,26800659)/+	6	0.00041	6	0.0004105933073290905
ENSG00000142751.15|GPN2|protein_coding|chr1:[26876131,26890283)/-	23	0.00157	13	0.0008896188325463628
ENSG00000090273.14|NUDC|protein_coding|chr1:[26900237,26946871)/+	14	0.00096	9	0.0006158899609936358
ENSG00000253368.4|TRNP1|protein_coding|chr1:[26993691,27000886)/+	42	0.00287	23	0.0015739410114281804
ENSG00000090020.11|SLC9A1|protein_coding|chr1:[27098808,27166981)/-	24	0.00164	15	0.0010264832683227264
ENSG00000142784.16|WDTC1|protein_coding|chr1:[27234631,27308636)/+	21	0.00144	15	0.0010264832683227264
ENSG00000186501.15|TMEM222|protein_coding|chr1:[27322144,27336400)/+	16	0.00109	11	0.0007527543967699994
ENSG00000158195.11|WASF2|protein_coding|chr1:[27404229,27490167)/-	63	0.00431	40	0.0027372887155272703
ENSG00000126705.15|AHDC1|protein_coding|chr1:[27534034,27604431)/-	47	0.00322	28	0.0019161021008690892
ENSG00000126709.16|IFI6|protein_coding|chr1:[27666063,27672212)/-	8	0.00055	6	0.0004105933073290905
ENSG00000009780.16|FAM76A|protein_coding|chr1:[27725960,27763116)/+	18	0.00123	12	0.000821186614658181
ENSG00000117758.14|STX12|protein_coding|chr1:[27773218,27824443)/+	74	0.00506	46	0.0031478820228563608
ENSG00000252947.1|SCARNA1|scaRNA|chr1:[27834400,27834566)/+	11	0.00075	8	0.000547457743105454
ENSG00000117751.18|PPP1R8|protein_coding|chr1:[27830781,27851676)/+	18	0.00123	11	0.0007527543967699994
ENSG00000117748.10|RPA2|protein_coding|chr1:[27891523,27914746)/-	10	0.00068	6	0.0004105933073290905
ENSG00000158161.16|EYA3|protein_coding|chr1:[27970343,28088637)/-	94	0.00643	63	0.0043112297269554505
ENSG00000130766.5|SESN2|protein_coding|chr1:[28259517,28282491)/+	36	0.00246	25	0.001710805447204544
ENSG00000130772.14|MED18|protein_coding|chr1:[28329001,28335965)/+	2	0.00014	2	0.0001368644357763635
ENSG00000204138.13|PHACTR4|protein_coding|chr1:[28369581,28500364)/+	71	0.00486	47	0.0032163142407445424
ENSG00000242125.3|SNHG3|lncRNA|chr1:[28505979,28510892)/+	54	0.0037	35	0.0023951276260863615
ENSG00000180198.17|RCC1|protein_coding|chr1:[28505942,28539300)/+	82	0.00561	49	0.003353178676520906
ENSG00000274266.1|SNORA73A|snoRNA|chr1:[28507365,28507571)/+	236	0.01615	153	0.01047012933689181
ENSG00000200087.1|SNORA73B|snoRNA|chr1:[28508558,28508762)/+	254	0.01738	157	0.010743858208444536
ENSG00000180098.9|TRNAU1AP|protein_coding|chr1:[28553084,28578545)/+	4	0.00027	3	0.00020529665366454526
ENSG00000221539.1|SNORD99|snoRNA|chr1:[28578748,28578822)/-	83	0.00568	58	0.003969068637514542
SNORA61|SNORA61|snoRNA|chr1:[28579763,28579893)/-	94	0.00643	57	0.00390063641962636
SNORA44|SNORA44|snoRNA|chr1:[28580380,28580512)/-	44	0.00301	28	0.0019161021008690892
SNORA16A|SNORA16A|snoRNA|chr1:[28580919,28581053)/-	98	0.00671	66	0.0045165263806199955
ENSG00000120656.14|TAF12|protein_coding|chr1:[28587828,28648291)/-	44	0.00301	27	0.0018476698829809075
ENSG00000270103.3|ENSG00000270103|lncRNA|chr1:[28648599,28648730)/+	1273	0.08711	585	0.040032847464586324
ENSG00000162419.13|GMEB1|protein_coding|chr1:[28668777,28719353)/+	29	0.00198	22	0.0015055087935399987
ENSG00000198492.16|YTHDF2|protein_coding|chr1:[28736620,28769775)/+	43	0.00294	25	0.001710805447204544
ENSG00000159023.23|EPB41|protein_coding|chr1:[28887090,29120046)/+	41	0.00281	24	0.001642373229316362
ENSG00000116350.18|SRSF4|protein_coding|chr1:[29147742,29181900)/-	130	0.0089	82	0.005611441866830904
ENSG00000116353.16|MECR|protein_coding|chr1:[29192656,29230942)/-	19	0.0013	11	0.0007527543967699994
ENSG00000060656.20|PTPRU|protein_coding|chr1:[29236515,29326813)/+	22	0.00151	16	0.001094915486210908
ENSG00000162512.16|SDC3|protein_coding|chr1:[30869465,30908758)/-	52	0.00356	32	0.002189830972421816
ENSG00000134644.16|PUM1|protein_coding|chr1:[30931505,31065991)/-	201	0.01375	127	0.008690891671799083
SNORD103C|SNORD103C|snoRNA|chr1:[30968162,30968237)/-	59	0.00404	35	0.0023951276260863615
ENSG00000060688.13|SNRNP40|protein_coding|chr1:[31259567,31296788)/-	26	0.00178	15	0.0010264832683227264
ENSG00000121766.16|ZCCHC17|protein_coding|chr1:[31296981,31364953)/+	24	0.00164	17	0.00116334770409909
ENSG00000168528.12|SERINC2|protein_coding|chr1:[31409564,31434680)/+	51	0.00349	34	0.00232669540819818
ENSG00000142910.16|TINAGL1|protein_coding|chr1:[31576484,31587686)/+	2	0.00014	2	0.0001368644357763635
ENSG00000284543.1|LINC01226|lncRNA|chr1:[31506225,31583306)/+	1	7e-05	1	6.843221788818175e-05
ENSG00000162517.13|PEF1|protein_coding|chr1:[31629865,31644896)/-	20	0.00137	14	0.0009580510504345446
ENSG00000084636.18|COL16A1|protein_coding|chr1:[31652262,31704319)/-	106	0.00725	69	0.004721823034284541
ENSG00000121753.13|ADGRB2|protein_coding|chr1:[31727116,31764893)/-	14	0.00096	8	0.000547457743105454
ENSG00000184007.22|PTP4A2|protein_coding|chr1:[31906420,31944856)/-	130	0.0089	85	0.005816738520495449
ENSG00000269967.1|ENSG00000269967|lncRNA|chr1:[31851912,31921841)/-	85	0.00582	55	0.0037637719838499967
ENSG00000121774.18|KHDRBS1|protein_coding|chr1:[32013867,32060850)/+	96	0.00657	71	0.004858687470060905
ENSG00000121775.18|TMEM39B|protein_coding|chr1:[32072030,32102866)/+	16	0.00109	11	0.0007527543967699994
ENSG00000025800.14|KPNA6|protein_coding|chr1:[32108055,32176563)/+	106	0.00725	77	0.005269280777389996
ENSG00000250135.1|ENSG00000250135|lncRNA|chr1:[32170732,32176568)/+	42	0.00287	35	0.0023951276260863615
ENSG00000084652.16|TXLNA|protein_coding|chr1:[32179674,32198285)/+	77	0.00527	50	0.003421610894409088
ENSG00000084623.12|EIF3I|protein_coding|chr1:[32221076,32245397)/+	26	0.00178	17	0.00116334770409909
ENSG00000220785.10|MTMR9LP|transcribed_unprocessed_pseudogene|chr1:[32231846,32241592)/-	8	0.00055	7	0.0004790255252172723
ENSG00000116478.12|HDAC1|protein_coding|chr1:[32292082,32333635)/+	39	0.00267	28	0.0019161021008690892
ENSG00000175130.7|MARCKSL1|protein_coding|chr1:[32333838,32336233)/-	7	0.00048	6	0.0004105933073290905
ENSG00000162526.7|TSSK3|protein_coding|chr1:[32351520,32364312)/+	12	0.00082	8	0.000547457743105454
ENSG00000225828.2|FAM229A|protein_coding|chr1:[32361269,32364278)/-	4	0.00027	2	0.0001368644357763635
ENSG00000160058.19|BSDC1|protein_coding|chr1:[32364632,32394731)/-	14	0.00096	10	0.0006843221788818176
ENSG00000160062.15|ZBTB8A|protein_coding|chr1:[32539426,32605941)/+	9	0.00062	6	0.0004105933073290905
ENSG00000254553.1|ENSG00000254553|protein_coding|chr1:[32465056,32600792)/+	9	0.00062	6	0.0004105933073290905
ENSG00000176261.16|ZBTB8OS|protein_coding|chr1:[32600171,32650903)/-	29	0.00198	23	0.0015739410114281804
ENSG00000162521.19|RBBP4|protein_coding|chr1:[32651141,32686211)/+	29	0.00198	21	0.0014370765756518168
ENSG00000162520.15|SYNC|protein_coding|chr1:[32679905,32703596)/-	37	0.00253	21	0.0014370765756518168
