Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000287356.1|ENSG00000287356|lncRNA|chr1:[2315039,2323085)/+	4	2e-05	3	1.7577987671971313e-05
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	247	0.00145	162	0.0009492113342864509
ENSG00000272420.1|ENSG00000272420|lncRNA|chr1:[2363060,2363628)/-	4	2e-05	3	1.7577987671971313e-05
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	873	0.00512	575	0.0033691143037945016
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	76	0.00045	52	0.00030468511964750275
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	77	0.00045	52	0.00030468511964750275
ENSG00000272449.3|ENSG00000272449|lncRNA|chr1:[2530063,2547471)/+	20	0.00012	13	7.617127991187569e-05
ENSG00000238164.6|TNFRSF14-AS1|lncRNA|chr1:[2549919,2557031)/-	3	2e-05	2	1.1718658447980876e-05
ENSG00000157873.18|TNFRSF14|protein_coding|chr1:[2555638,2565382)/+	52	0.0003	32	0.00018749853516769401
ENSG00000157870.17|PRXL2B|protein_coding|chr1:[2586490,2591469)/+	55	0.00032	35	0.0002050765228396653
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	14	8e-05	12	7.031195068788525e-05
ENSG00000142611.17|PRDM16|protein_coding|chr1:[3069167,3438621)/+	9	5e-05	7	4.101530456793306e-05
ENSG00000287828.1|ENSG00000287828|lncRNA|chr1:[3313051,3323149)/-	5	3e-05	2	1.1718658447980876e-05
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	690	0.00404	456	0.0026718541261396395
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	273	0.0016	180	0.0010546792603182789
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	102	0.0006	63	0.0003691377411113976
ENSG00000078900.15|TP73|protein_coding|chr1:[3652515,3736201)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000227372.12|TP73-AS1|transcribed_unitary_pseudogene|chr1:[3735510,3747373)/-	23	0.00013	15	8.788993835985656e-05
ENSG00000162592.10|CCDC27|protein_coding|chr1:[3746459,3771645)/+	2	1e-05	2	1.1718658447980876e-05
ENSG00000235169.11|SMIM1|protein_coding|chr1:[3772748,3775982)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	255	0.00149	169	0.000990226638854384
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	485	0.00284	316	0.0018515480347809782
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	195	0.00114	115	0.0006738228607589003
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	147	0.00086	104	0.0006093702392950055
ENSG00000236423.8|LINC01134|lncRNA|chr1:[3900346,3917225)/+	32	0.00019	21	0.00012304591370379918
ENSG00000233304.7|LINC01346|lncRNA|chr1:[3940485,3955262)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000289893.1|ENSG00000289893|lncRNA|chr1:[5733357,5771453)/-	10	6e-05	5	2.9296646119952187e-05
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	272	0.00159	174	0.001019523284974336
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	229	0.00134	149	0.0008730400543745752
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	553	0.00324	373	0.0021855298005484334
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	612	0.00359	416	0.002437480957180022
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	118	0.00069	77	0.0004511683502472637
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	746	0.00437	497	0.0029120866243232475
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	69	0.0004	48	0.000281247802751541
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	279	0.00163	184	0.0010781165772142404
ENSG00000187017.18|ESPN|protein_coding|chr1:[6424775,6461367)/+	3	2e-05	3	1.7577987671971313e-05
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	14	8e-05	10	5.8593292239904374e-05
ENSG00000171680.23|PLEKHG5|protein_coding|chr1:[6467121,6520074)/-	61	0.00036	41	0.00024023249818360795
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	654	0.00383	435	0.0025488082124358402
ENSG00000204859.13|ZBTB48|protein_coding|chr1:[6579993,6589280)/+	102	0.0006	58	0.0003398410949914454
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	524	0.00307	352	0.002062483886844634
ENSG00000116273.6|PHF13|protein_coding|chr1:[6613730,6624030)/+	124	0.00073	85	0.0004980429840391872
ENSG00000041988.16|THAP3|protein_coding|chr1:[6624867,6635586)/+	46	0.00027	28	0.00016406121827173225
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	767	0.00449	516	0.003023413879579066
ENSG00000228750.7|LINC01672|lncRNA|chr1:[6724636,6730012)/+	3	2e-05	2	1.1718658447980876e-05
ENSG00000237436.1|CAMTA1-DT|lncRNA|chr1:[6783891,6784843)/-	6	4e-05	3	1.7577987671971313e-05
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	2022	0.01185	1341	0.007857360489371176
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	871	0.0051	583	0.003415988937586425
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	529	0.0031	354	0.0020742025452926147
ENSG00000049247.14|UTS2|protein_coding|chr1:[7843082,7853512)/-	1	1e-05	1	5.859329223990438e-06
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	603	0.00353	413	0.002419902969508051
ENSG00000284747.1|ENSG00000284747|lncRNA|chr1:[7991133,8005312)/+	17	0.0001	10	5.8593292239904374e-05
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	541	0.00317	351	0.0020566245576206436
ENSG00000238290.1|ERRFI1-DT|lncRNA|chr1:[8026737,8122702)/+	25	0.00015	18	0.00010546792603182788
ENSG00000162426.16|SLC45A1|protein_coding|chr1:[8318113,8344167)/+	17	0.0001	10	5.8593292239904374e-05
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	5358	0.03139	3019	0.01768931492722713
ENSG00000232912.6|RERE-AS1|lncRNA|chr1:[8424644,8435013)/+	5	3e-05	5	2.9296646119952187e-05
ENSG00000234619.1|RPL7P11|processed_pseudogene|chr1:[8750429,8751087)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000224315.2|RPL7P7|processed_pseudogene|chr1:[8786210,8786913)/-	6	4e-05	4	2.3437316895961752e-05
ENSG00000228423.2|ENSG00000228423|lncRNA|chr1:[8805859,8807051)/-	21	0.00012	13	7.617127991187569e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	1068	0.00626	708	0.004148405090585229
ENSG00000274258.1|MIR6728|miRNA|chr1:[8866501,8866590)/-	18	0.00011	13	7.617127991187569e-05
ENSG00000142583.18|SLC2A5|protein_coding|chr1:[9035105,9088478)/-	38	0.00022	28	0.00016406121827173225
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	104	0.00061	72	0.0004218717041273115
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	2437	0.01428	1585	0.009287036820024843
ENSG00000284357.1|MIR34A|miRNA|chr1:[9151667,9151777)/-	33	0.00019	24	0.0001406239013757705
ENSG00000289914.1|ENSG00000289914|lncRNA|chr1:[9162321,9162945)/-	34	0.0002	24	0.0001406239013757705
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	235	0.00138	150	0.0008788993835985656
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	917	0.00537	609	0.0035683314974101765
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	371	0.00217	228	0.0013359270630698198
ENSG00000284652.1|ENSG00000284652|lncRNA|chr1:[9421097,9422862)/-	3	2e-05	2	1.1718658447980876e-05
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	381	0.00223	259	0.0015175662690135234
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	48	0.00028	34	0.00019921719361567488
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	165	0.00097	105	0.0006152295685189959
ENSG00000231789.4|PIK3CD-AS2|lncRNA|chr1:[9672404,9687583)/-	30	0.00018	18	0.00010546792603182788
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	1325	0.00776	892	0.005226521667799471
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	274	0.00161	176	0.001031241943422317
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	282	0.00165	189	0.0011074132233341927
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	225	0.00132	155	0.0009081960297185178
ENSG00000228150.1|ENSG00000228150|lncRNA|chr1:[9942922,9949974)/+	38	0.00022	29	0.0001699205474957227
ENSG00000283611.2|TMEM274P|unitary_pseudogene|chr1:[9950571,9960787)/-	6	4e-05	4	2.3437316895961752e-05
ENSG00000241326.1|ENSG00000241326|lncRNA|chr1:[9983140,9984568)/+	26	0.00015	20	0.00011718658447980875
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	2516	0.01474	1678	0.009831954437855955
ENSG00000233623.2|PGAM1P11|processed_pseudogene|chr1:[10058670,10059648)/+	6	4e-05	5	2.9296646119952187e-05
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	2584	0.01514	1711	0.010025312302247638
ENSG00000264881.1|ENSG00000264881|miRNA|chr1:[10227717,10227803)/+	2	1e-05	1	5.859329223990438e-06
ENSG00000199562.1|RNU6-37P|snRNA|chr1:[10298965,10299072)/+	3	2e-05	3	1.7577987671971313e-05
ENSG00000264501.2|RN7SL731P|misc_RNA|chr1:[10306464,10306757)/+	21	0.00012	13	7.617127991187569e-05
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	775	0.00454	535	0.003134741134834884
ENSG00000175279.22|CENPS|protein_coding|chr1:[10430432,10442808)/+	57	0.00033	39	0.00022851383973562708
ENSG00000251503.8|CENPS-CORT|protein_coding|chr1:[10430101,10452153)/+	15	9e-05	9	5.273396301591394e-05
ENSG00000241563.4|CORT|protein_coding|chr1:[10450030,10451998)/+	6	4e-05	4	2.3437316895961752e-05
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	338	0.00198	231	0.001353505050741791
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	1283	0.00752	845	0.00495113319427192
ENSG00000175262.15|C1orf127|protein_coding|chr1:[10946470,10982076)/-	10	6e-05	6	3.5155975343942626e-05
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	770	0.00451	520	0.0030468511964750274
ENSG00000009724.18|MASP2|protein_coding|chr1:[11022008,11047239)/-	1	1e-05	1	5.859329223990438e-06
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	147	0.00086	96	0.000562495605503082
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	395	0.00231	267	0.0015644409028054468
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	1612	0.00945	1081	0.006333934891133663
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	120	0.0007	72	0.0004218717041273115
ENSG00000116661.11|FBXO2|protein_coding|chr1:[11637017,11655785)/-	10	6e-05	7	4.101530456793306e-05
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	43	0.00025	33	0.00019335786439168444
ENSG00000116663.11|FBXO6|protein_coding|chr1:[11664199,11674354)/+	24	0.00014	18	0.00010546792603182788
ENSG00000116670.16|MAD2L2|protein_coding|chr1:[11658917,11691811)/-	41	0.00024	24	0.0001406239013757705
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	76	0.00045	52	0.00030468511964750275
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	329	0.00193	214	0.0012538964539339536
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	727	0.00426	466	0.002730447418379544
ENSG00000276470.1|ENSG00000276470|misc_RNA|chr1:[11843811,11843984)/+	2	1e-05	1	5.859329223990438e-06
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	7319	0.04288	4331	0.025376754869102586
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	191	0.00112	111	0.0006503855438629386
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	407	0.00238	236	0.0013828016968617433
ENSG00000116685.16|KIAA2013|protein_coding|chr1:[11919590,11926428)/-	58	0.00034	36	0.00021093585206365576
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	1213	0.00711	796	0.0046640260622963885
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	630	0.00369	424	0.0024843555909719456
ENSG00000116691.11|MIIP|protein_coding|chr1:[12019465,12032045)/+	47	0.00028	32	0.00018749853516769401
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	29	0.00017	16	9.374926758384701e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	4327	0.02535	2666	0.015620971711158506
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	4243	0.02486	2508	0.014695197693768017
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	19	0.00011	12	7.031195068788525e-05
ENSG00000272482.2|ENSG00000272482|lncRNA|chr1:[12618899,12619980)/-	30	0.00018	18	0.00010546792603182788
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	34	0.0002	22	0.00012890524292778963
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	1751	0.01026	1168	0.006843696533620831
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	11	6e-05	8	4.6874633791923503e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	1143	0.0067	751	0.004400356247216818
ENSG00000175147.13|TMEM51-AS1|lncRNA|chr1:[15111814,15153618)/-	5	3e-05	3	1.7577987671971313e-05
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	222	0.0013	143	0.0008378840790306326
ENSG00000142621.21|FHAD1|protein_coding|chr1:[15236520,15400283)/+	24	0.00014	18	0.00010546792603182788
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	194	0.00114	125	0.0007324161529988047
ENSG00000162438.12|CTRC|protein_coding|chr1:[15438441,15449242)/+	2	1e-05	2	1.1718658447980876e-05
ENSG00000215704.10|CELA2B|protein_coding|chr1:[15465908,15491395)/+	12	7e-05	5	2.9296646119952187e-05
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	177	0.00104	126	0.0007382754822227952
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	808	0.00473	547	0.0032050530855227692
ENSG00000251866.1|SCARNA21B|scaRNA|chr1:[15542164,15542304)/+	10	6e-05	7	4.101530456793306e-05
ENSG00000116771.6|AGMAT|protein_coding|chr1:[15571698,15585051)/-	3	2e-05	3	1.7577987671971313e-05
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	744	0.00436	525	0.00307614784259498
ENSG00000215695.2|RSC1A1|protein_coding|chr1:[15659712,15662033)/+	126	0.00074	85	0.0004980429840391872
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	679	0.00398	456	0.0026718541261396395
ENSG00000162461.8|SLC25A34|protein_coding|chr1:[15736257,15741392)/+	11	6e-05	9	5.273396301591394e-05
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	726	0.00425	492	0.0028827899782032955
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	27	0.00016	21	0.00012304591370379918
ENSG00000179743.4|SPEN-AS1|lncRNA|chr1:[15834473,15848147)/-	29	0.00017	17	9.960859680783744e-05
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	1566	0.00918	1022	0.0059882344669182274
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	276	0.00162	193	0.0011308505402301545
ENSG00000183888.4|SRARP|protein_coding|chr1:[16004235,16008807)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000173641.18|HSPB7|protein_coding|chr1:[16014027,16019594)/-	63	0.00037	43	0.0002519511566315888
ENSG00000186510.12|CLCNKA|protein_coding|chr1:[16018874,16034050)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000184908.20|CLCNKB|protein_coding|chr1:[16040251,16057311)/+	1	1e-05	1	5.859329223990438e-06
ENSG00000185519.9|FAM131C|protein_coding|chr1:[16057768,16073651)/-	2	1e-05	2	1.1718658447980876e-05
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	517	0.00303	336	0.001968734619260787
ENSG00000227959.2|EPHA2-AS1|lncRNA|chr1:[16155175,16158148)/+	7	4e-05	7	4.101530456793306e-05
ENSG00000224621.1|ENSG00000224621|lncRNA|chr1:[16159265,16161883)/+	5	3e-05	5	2.9296646119952187e-05
ENSG00000142632.17|ARHGEF19|protein_coding|chr1:[16197853,16212652)/-	33	0.00019	24	0.0001406239013757705
ENSG00000291077.1|ENSG00000291077|lncRNA|chr1:[16215906,16217425)/-	5	3e-05	4	2.3437316895961752e-05
ENSG00000288398.1|ENSG00000288398|lncRNA|chr1:[16228673,16231335)/-	28	0.00016	20	0.00011718658447980875
ENSG00000132881.12|CPLANE2|protein_coding|chr1:[16231691,16237183)/-	20	0.00012	11	6.445262146389482e-05
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	1804	0.01057	1219	0.0071425223240443435
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	1038	0.00608	689	0.004037077835329412
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	337	0.00197	222	0.0013007710877258772
ENSG00000226029.1|LINC01772|lncRNA|chr1:[16460947,16468481)/+	50	0.00029	31	0.00018163920594370356
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	221	0.00129	146	0.0008554620667026039
ENSG00000080947.16|CROCCP3|transcribed_unprocessed_pseudogene|chr1:[16474395,16491307)/-	78	0.00046	53	0.0003105444488714932
ENSG00000219481.11|NBPF1|protein_coding|chr1:[16562318,16613562)/-	148	0.00087	96	0.000562495605503082
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	480	0.00281	309	0.0018105327302130453
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	396	0.00232	259	0.0015175662690135234
ENSG00000283773.1|ENSG00000283773|transcribed_unprocessed_pseudogene|chr1:[16642766,16643109)/-	4	2e-05	4	2.3437316895961752e-05
ENSG00000236698.1|EIF1AXP1|processed_pseudogene|chr1:[16685620,16686055)/-	60	0.00035	34	0.00019921719361567488
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	617	0.00362	410	0.0024023249818360794
ENSG00000228549.5|ENSG00000228549|lncRNA|chr1:[16870944,16883659)/+	9	5e-05	6	3.5155975343942626e-05
ENSG00000290122.1|ENSG00000290122|lncRNA|chr1:[16905198,16905396)/+	23	0.00013	19	0.00011132725525581831
ENSG00000117122.14|MFAP2|protein_coding|chr1:[16974501,16980632)/-	51	0.0003	37	0.00021679518128764618
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	80	0.00047	57	0.00033398176576745494
ENSG00000159363.19|ATP13A2|protein_coding|chr1:[16985957,17011928)/-	91	0.00053	63	0.0003691377411113976
