Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000175756.14|AURKAIP1|protein_coding|chr1:[1373729,1375207)/-	75	0.00022	47	0.00014053595029213536
ENSG00000221978.13|CCNL2|protein_coding|chr1:[1385710,1399335)/-	985	0.00295	669	0.002000394696711459
ENSG00000224870.9|MRPL20-AS1|lncRNA|chr1:[1399514,1402046)/+	25	7e-05	14	4.1861772427444575e-05
ENSG00000242485.6|MRPL20|protein_coding|chr1:[1401908,1407293)/-	171	0.00051	120	0.00035881519223523924
ENSG00000264293.2|RN7SL657P|misc_RNA|chr1:[1405459,1405752)/-	6	2e-05	4	1.1960506407841309e-05
ENSG00000272455.1|MRPL20-DT|lncRNA|chr1:[1409095,1410618)/+	2	1e-05	2	5.980253203920654e-06
ENSG00000160072.20|ATAD3B|protein_coding|chr1:[1471764,1497848)/+	136	0.00041	83	0.00024818050796270713
ENSG00000197785.14|ATAD3A|protein_coding|chr1:[1512161,1534685)/+	41	0.00012	32	9.568405126273047e-05
ENSG00000160075.12|SSU72|protein_coding|chr1:[1541672,1574863)/-	562	0.00168	376	0.0011242876023370828
ENSG00000272106.1|ENSG00000272106|lncRNA|chr1:[1613757,1615795)/-	8	2e-05	7	2.0930886213722288e-05
ENSG00000197530.13|MIB2|protein_coding|chr1:[1615453,1630605)/+	144	0.00043	92	0.0002750916473803501
ENSG00000248333.9|CDK11B|protein_coding|chr1:[1635224,1659012)/-	46	0.00014	30	8.970379805880981e-05
ENSG00000189339.12|SLC35E2B|protein_coding|chr1:[1659528,1692795)/-	264	0.00079	186	0.0005561635479646209
ENSG00000008128.23|CDK11A|protein_coding|chr1:[1702378,1724357)/-	35	0.0001	25	7.475316504900817e-05
ENSG00000268575.1|ENSG00000268575|lncRNA|chr1:[1702735,1737688)/-	160	0.00048	110	0.000328913926215636
ENSG00000290854.1|ENSG00000290854|lncRNA|chr1:[1724837,1745992)/-	138	0.00041	93	0.00027808177398231044
ENSG00000008130.15|NADK|protein_coding|chr1:[1751231,1780457)/-	221	0.00066	150	0.00044851899029404904
ENSG00000078369.19|GNB1|protein_coding|chr1:[1785284,1892292)/-	4438	0.01327	2897	0.008662396765879068
ENSG00000142609.20|CFAP74|protein_coding|chr1:[1921950,2003837)/-	8	2e-05	4	1.1960506407841309e-05
ENSG00000182873.5|PRKCZ-AS1|lncRNA|chr1:[2181793,2184389)/-	10	3e-05	6	1.794075961176196e-05
ENSG00000162585.17|FAAP20|protein_coding|chr1:[2184460,2212720)/-	131	0.00039	75	0.00022425949514702452
ENSG00000234396.3|ENSG00000234396|lncRNA|chr1:[2212522,2220738)/+	32	0.0001	21	6.279265864116687e-05
ENSG00000157933.11|SKI|protein_coding|chr1:[2227387,2310213)/+	2193	0.00656	1443	0.004314752686628752
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	172	0.00051	117	0.00034984481242935825
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	760	0.00227	521	0.0015578559596213304
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	79	0.00024	55	0.000164456963107818
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	111	0.00033	72	0.00021528911534114356
ENSG00000272449.3|ENSG00000272449|lncRNA|chr1:[2530063,2547471)/+	24	7e-05	15	4.4851899029404905e-05
ENSG00000157873.18|TNFRSF14|protein_coding|chr1:[2555638,2565382)/+	49	0.00015	34	0.00010166430446665112
ENSG00000157870.17|PRXL2B|protein_coding|chr1:[2586490,2591469)/+	55	0.00016	33	9.867417786469079e-05
ENSG00000142606.16|MMEL1|protein_coding|chr1:[2590638,2633016)/-	1	0.0	1	2.990126601960327e-06
ENSG00000215912.13|TTC34|protein_coding|chr1:[2636985,2801693)/-	10	3e-05	7	2.0930886213722288e-05
ENSG00000142611.17|PRDM16|protein_coding|chr1:[3069167,3438621)/+	7	2e-05	6	1.794075961176196e-05
ENSG00000287828.1|ENSG00000287828|lncRNA|chr1:[3313051,3323149)/-	5	1e-05	2	5.980253203920654e-06
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	653	0.00195	443	0.0013246260846684248
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	248	0.00074	164	0.0004903807627214936
ENSG00000116213.16|WRAP73|protein_coding|chr1:[3630766,3652761)/-	61	0.00018	40	0.00011960506407841309
ENSG00000078900.15|TP73|protein_coding|chr1:[3652515,3736201)/+	5	1e-05	4	1.1960506407841309e-05
ENSG00000227372.12|TP73-AS1|transcribed_unitary_pseudogene|chr1:[3735510,3747373)/-	13	4e-05	11	3.28913926215636e-05
ENSG00000162592.10|CCDC27|protein_coding|chr1:[3746459,3771645)/+	4	1e-05	3	8.97037980588098e-06
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	237	0.00071	167	0.0004993511425273747
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	403	0.00121	273	0.0008163045623351693
ENSG00000169598.17|DFFB|protein_coding|chr1:[3857266,3885429)/+	156	0.00047	101	0.000302002786797993
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	165	0.00049	114	0.00034087443262347726
ENSG00000236423.8|LINC01134|lncRNA|chr1:[3900346,3917225)/+	25	7e-05	15	4.4851899029404905e-05
ENSG00000284668.2|LINC02780|lncRNA|chr1:[3976132,4012704)/+	1	0.0	1	2.990126601960327e-06
ENSG00000236948.2|ENSG00000236948|lncRNA|chr1:[5561708,5668295)/-	3	1e-05	2	5.980253203920654e-06
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	246	0.00074	149	0.0004455288636920887
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	203	0.00061	142	0.00042459797747836645
ENSG00000116254.18|CHD5|protein_coding|chr1:[6101786,6180321)/-	10	3e-05	10	2.990126601960327e-05
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	477	0.00143	316	0.0009448800062194634
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	534	0.0016	349	0.001043554184084154
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	117	0.00035	73	0.00021827924194310386
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	715	0.00214	465	0.001390408869911552
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	89	0.00027	63	0.0001883779759235006
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	245	0.00073	166	0.0004963610159254143
ENSG00000171680.23|PLEKHG5|protein_coding|chr1:[6467121,6520074)/-	65	0.00019	43	0.00012857544388429406
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	588	0.00176	403	0.0012050210205900118
ENSG00000204859.13|ZBTB48|protein_coding|chr1:[6579993,6589280)/+	101	0.0003	67	0.0002003384823313419
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	466	0.00139	305	0.0009119886135978998
ENSG00000116273.6|PHF13|protein_coding|chr1:[6613730,6624030)/+	132	0.00039	89	0.0002661212675744691
ENSG00000041988.16|THAP3|protein_coding|chr1:[6624867,6635586)/+	32	0.0001	20	5.980253203920654e-05
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	730	0.00218	490	0.0014651620349605602
ENSG00000228750.7|LINC01672|lncRNA|chr1:[6724636,6730012)/+	3	1e-05	2	5.980253203920654e-06
ENSG00000237436.1|CAMTA1-DT|lncRNA|chr1:[6783891,6784843)/-	4	1e-05	3	8.97037980588098e-06
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	1721	0.00515	1157	0.0034595764784680983
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	926	0.00277	614	0.0018359377336036409
ENSG00000269925.1|ENSG00000269925|lncRNA|chr1:[7776382,7776775)/+	10	3e-05	7	2.0930886213722288e-05
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	524	0.00157	351	0.0010495344372880749
ENSG00000049249.10|TNFRSF9|protein_coding|chr1:[7915870,7943165)/-	4	1e-05	3	8.97037980588098e-06
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	602	0.0018	411	0.0012289420334056945
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	408	0.00122	272	0.0008133144357332089
ENSG00000238290.1|ERRFI1-DT|lncRNA|chr1:[8026737,8122702)/+	29	9e-05	18	5.382227883528589e-05
ENSG00000162426.16|SLC45A1|protein_coding|chr1:[8318113,8344167)/+	23	7e-05	15	4.4851899029404905e-05
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	5594	0.01673	3555	0.010629900069968962
SNORD128|SNORD128|snoRNA|chr1:[8494799,8494913)/-	11	3e-05	8	2.3921012815682618e-05
ENSG00000234619.1|RPL7P11|processed_pseudogene|chr1:[8750429,8751087)/+	1	0.0	1	2.990126601960327e-06
ENSG00000224315.2|RPL7P7|processed_pseudogene|chr1:[8786210,8786913)/-	3	1e-05	2	5.980253203920654e-06
ENSG00000222511.2|Y_RNA|misc_RNA|chr1:[8796570,8796673)/-	3	1e-05	2	5.980253203920654e-06
ENSG00000228423.2|ENSG00000228423|lncRNA|chr1:[8805859,8807051)/-	32	0.0001	19	5.681240543724621e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	1045	0.00312	714	0.0021349503937996735
ENSG00000197241.4|SLC2A7|protein_coding|chr1:[9002972,9026423)/-	5	1e-05	4	1.1960506407841309e-05
ENSG00000142583.18|SLC2A5|protein_coding|chr1:[9035105,9088478)/-	34	0.0001	25	7.475316504900817e-05
ENSG00000180758.12|GPR157|protein_coding|chr1:[9100304,9129102)/-	80	0.00024	58	0.00017342734291369896
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	2088	0.00624	1410	0.004216078508764061
ENSG00000284357.1|MIR34A|miRNA|chr1:[9151667,9151777)/-	33	0.0001	25	7.475316504900817e-05
ENSG00000289914.1|ENSG00000289914|lncRNA|chr1:[9162321,9162945)/-	32	0.0001	23	6.877291184508753e-05
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	151	0.00045	95	0.00028406202718623104
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	820	0.00245	560	0.0016744708970977832
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	342	0.00102	228	0.0006817488652469545
ENSG00000284652.1|ENSG00000284652|lncRNA|chr1:[9421097,9422862)/-	4	1e-05	2	5.980253203920654e-06
ENSG00000284693.2|LINC02606|lncRNA|chr1:[9425093,9440564)/-	11	3e-05	6	1.794075961176196e-05
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	353	0.00106	238	0.0007116501312665578
ENSG00000231181.1|ENSG00000231181|processed_pseudogene|chr1:[9576426,9576985)/+	1	0.0	1	2.990126601960327e-06
ENSG00000188807.13|TMEM201|protein_coding|chr1:[9588910,9614877)/+	53	0.00016	36	0.00010764455767057178
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	146	0.00044	92	0.0002750916473803501
ENSG00000231789.4|PIK3CD-AS2|lncRNA|chr1:[9672404,9687583)/-	19	6e-05	15	4.4851899029404905e-05
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	1211	0.00362	801	0.002395091408170222
ENSG00000280113.2|ENSG00000280113|TEC|chr1:[9826288,9828271)/-	1	0.0	1	2.990126601960327e-06
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	259	0.00077	174	0.0005202820287410969
ENSG00000285701.1|ENSG00000285701|lncRNA|chr1:[9900613,9908034)/+	1	0.0	1	2.990126601960327e-06
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	320	0.00096	210	0.0006279265864116687
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	193	0.00058	131	0.0003917065848568028
ENSG00000228150.1|ENSG00000228150|lncRNA|chr1:[9942922,9949974)/+	37	0.00011	25	7.475316504900817e-05
ENSG00000241326.1|ENSG00000241326|lncRNA|chr1:[9983140,9984568)/+	42	0.00013	30	8.970379805880981e-05
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	2190	0.00655	1453	0.004344653952648355
ENSG00000233623.2|PGAM1P11|processed_pseudogene|chr1:[10058670,10059648)/+	7	2e-05	4	1.1960506407841309e-05
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	2173	0.0065	1484	0.004437347877309125
ENSG00000264501.2|RN7SL731P|misc_RNA|chr1:[10306464,10306757)/+	21	6e-05	16	4.7842025631365235e-05
ENSG00000284735.1|ENSG00000284735|lncRNA|chr1:[10381905,10387150)/-	2	1e-05	2	5.980253203920654e-06
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	665	0.00199	449	0.001342566844280187
ENSG00000175279.22|CENPS|protein_coding|chr1:[10430432,10442808)/+	52	0.00016	37	0.0001106346842725321
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	352	0.00105	236	0.0007056698780626372
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	1244	0.00372	816	0.002439943307199627
ENSG00000130940.15|CASZ1|protein_coding|chr1:[10636603,10796650)/-	14	4e-05	8	2.3921012815682618e-05
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	715	0.00214	474	0.001417320009329195
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	191	0.00057	115	0.0003438645592254376
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	333	0.001	223	0.0006667982322371529
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	1398	0.00418	946	0.002828659765454469
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	120	0.00036	82	0.0002451903813607468
ENSG00000284708.1|ENSG00000284708|lncRNA|chr1:[11623557,11643416)/+	2	1e-05	2	5.980253203920654e-06
ENSG00000132879.14|FBXO44|protein_coding|chr1:[11654374,11663327)/+	55	0.00016	42	0.00012558531728233373
ENSG00000116670.16|MAD2L2|protein_coding|chr1:[11658917,11691811)/-	53	0.00016	34	0.00010166430446665112
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	73	0.00022	51	0.00015249645669997668
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	269	0.0008	184	0.0005501832947607002
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	502	0.0015	332	0.0009927220318508285
ENSG00000276470.1|ENSG00000276470|misc_RNA|chr1:[11843811,11843984)/+	1	0.0	1	2.990126601960327e-06
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	3951	0.01181	2640	0.007893934229175264
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	62	0.00019	45	0.00013455569708821472
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	237	0.00071	150	0.00044851899029404904
ENSG00000116685.16|KIAA2013|protein_coding|chr1:[11919590,11926428)/-	50	0.00015	33	9.867417786469079e-05
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	1128	0.00337	741	0.0022156838120526022
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	586	0.00175	409	0.0012229617802017737
ENSG00000116691.11|MIIP|protein_coding|chr1:[12019465,12032045)/+	42	0.00013	28	8.372354485488915e-05
ENSG00000120949.15|TNFRSF8|protein_coding|chr1:[12063302,12144207)/+	16	5e-05	12	3.588151922352392e-05
ENSG00000028137.19|TNFRSF1B|protein_coding|chr1:[12166990,12209228)/+	14	4e-05	8	2.3921012815682618e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	4202	0.01256	2796	0.008360393979081074
ENSG00000229484.3|LINC02766|lncRNA|chr1:[12525715,12530691)/+	5	1e-05	3	8.97037980588098e-06
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	4608	0.01378	2930	0.008761070943743758
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	10	3e-05	8	2.3921012815682618e-05
ENSG00000272482.2|ENSG00000272482|lncRNA|chr1:[12618899,12619980)/-	33	0.0001	22	6.57827852431272e-05
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	47	0.00014	32	9.568405126273047e-05
ENSG00000162493.17|PDPN|protein_coding|chr1:[13583464,13617957)/+	1	0.0	1	2.990126601960327e-06
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	1743	0.00521	1148	0.0034326653390504554
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	24	7e-05	16	4.7842025631365235e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	1070	0.0032	708	0.0021170096341879114
ENSG00000175147.13|TMEM51-AS1|lncRNA|chr1:[15111814,15153618)/-	10	3e-05	7	2.0930886213722288e-05
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	208	0.00062	132	0.00039469671145876315
ENSG00000142621.21|FHAD1|protein_coding|chr1:[15236520,15400283)/+	24	7e-05	15	4.4851899029404905e-05
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	171	0.00051	109	0.00032592379961367566
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	131	0.00039	96	0.00028705215378819137
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	724	0.00216	491	0.0014681521615625207
ENSG00000251866.1|SCARNA21B|scaRNA|chr1:[15542164,15542304)/+	12	4e-05	8	2.3921012815682618e-05
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	733	0.00219	498	0.0014890830477762428
ENSG00000215695.2|RSC1A1|protein_coding|chr1:[15659712,15662033)/+	98	0.00029	72	0.00021528911534114356
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	682	0.00204	440	0.001315655704862544
ENSG00000162461.8|SLC25A34|protein_coding|chr1:[15736257,15741392)/+	9	3e-05	8	2.3921012815682618e-05
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	651	0.00195	430	0.0012857544388429406
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	42	0.00013	30	8.970379805880981e-05
ENSG00000178715.8|ENSG00000178715|processed_pseudogene|chr1:[15828231,15828669)/+	14	4e-05	9	2.6911139417642944e-05
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	1397	0.00418	937	0.0028017486260368263
ENSG00000179743.4|SPEN-AS1|lncRNA|chr1:[15834473,15848147)/-	23	7e-05	16	4.7842025631365235e-05
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	257	0.00077	169	0.0005053313957312953
ENSG00000173641.18|HSPB7|protein_coding|chr1:[16014027,16019594)/-	53	0.00016	37	0.0001106346842725321
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	453	0.00135	307	0.0009179688668018204
ENSG00000142632.17|ARHGEF19|protein_coding|chr1:[16197853,16212652)/-	40	0.00012	25	7.475316504900817e-05
ENSG00000237276.10|ANO7L1|transcribed_unprocessed_pseudogene|chr1:[16216468,16228027)/-	14	4e-05	6	1.794075961176196e-05
ENSG00000288398.1|ENSG00000288398|lncRNA|chr1:[16228673,16231335)/-	20	6e-05	15	4.4851899029404905e-05
ENSG00000132881.12|CPLANE2|protein_coding|chr1:[16231691,16237183)/-	11	3e-05	8	2.3921012815682618e-05
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	1652	0.00494	1090	0.0032592379961367563
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	897	0.00268	607	0.0018150068473899185
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	293	0.00088	192	0.0005741043075763827
ENSG00000226029.1|LINC01772|lncRNA|chr1:[16460947,16468481)/+	39	0.00012	23	6.877291184508753e-05
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	202	0.0006	124	0.00037077569864308056
ENSG00000080947.16|CROCCP3|transcribed_unprocessed_pseudogene|chr1:[16474395,16491307)/-	60	0.00018	39	0.00011661493747645275
ENSG00000219481.11|NBPF1|protein_coding|chr1:[16562318,16613562)/-	143	0.00043	96	0.00028705215378819137
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	418	0.00125	254	0.0007594921568979231
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	359	0.00107	221	0.0006608179790332323
ENSG00000236698.1|EIF1AXP1|processed_pseudogene|chr1:[16685620,16686055)/-	48	0.00014	32	9.568405126273047e-05
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	562	0.00168	370	0.001106346842725321
ENSG00000117122.14|MFAP2|protein_coding|chr1:[16974501,16980632)/-	36	0.00011	24	7.176303844704784e-05
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	96	0.00029	65	0.00019435822912742124
ENSG00000159363.19|ATP13A2|protein_coding|chr1:[16985957,17011928)/-	62	0.00019	42	0.00012558531728233373
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	450	0.00135	298	0.0008910577273841774
ENSG00000117115.13|PADI2|protein_coding|chr1:[17066760,17119451)/-	6	2e-05	5	1.4950633009801636e-05
ENSG00000204362.6|LINC02783|lncRNA|chr1:[17189782,17197617)/+	16	5e-05	12	3.588151922352392e-05
ENSG00000142623.11|PADI1|protein_coding|chr1:[17205127,17246007)/+	30	9e-05	21	6.279265864116687e-05
ENSG00000142619.4|PADI3|protein_coding|chr1:[17249097,17284233)/+	6	2e-05	5	1.4950633009801636e-05
ENSG00000159339.13|PADI4|protein_coding|chr1:[17308194,17364004)/+	6	2e-05	4	1.1960506407841309e-05
ENSG00000276747.1|PADI6|protein_coding|chr1:[17372195,17401699)/+	3	1e-05	2	5.980253203920654e-06
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	461	0.00138	311	0.0009299293732096617
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	945	0.00283	622	0.0018598587464193233
ENSG00000236648.2|LINC02810|lncRNA|chr1:[17717624,17749978)/+	5	1e-05	3	8.97037980588098e-06
ENSG00000117148.8|ACTL8|protein_coding|chr1:[17755332,17827063)/+	8	2e-05	4	1.1960506407841309e-05
ENSG00000117154.12|IGSF21|protein_coding|chr1:[18107797,18378483)/+	9	3e-05	6	1.794075961176196e-05
ENSG00000179002.6|TAS1R2|protein_coding|chr1:[18839598,18859660)/-	3	1e-05	3	8.97037980588098e-06
ENSG00000159423.17|ALDH4A1|protein_coding|chr1:[18871429,18902724)/-	136	0.00041	89	0.0002661212675744691
ENSG00000221662.1|MIR1290|miRNA|chr1:[18897070,18897148)/-	1	0.0	1	2.990126601960327e-06
ENSG00000169991.11|IFFO2|protein_coding|chr1:[18904279,18956676)/-	717	0.00214	473	0.0014143298827272346
ENSG00000272084.1|ENSG00000272084|lncRNA|chr1:[19072109,19075511)/-	65	0.00019	42	0.00012558531728233373
