Geneinfo	sum_inter_counts	mean_inter_counts	bin_counts	bin_ratio
ENSG00000160072.20|ATAD3B|protein_coding|chr1:[1471764,1497848)/+	15	0.00075	9	0.0004497526360501724
ENSG00000160075.12|SSU72|protein_coding|chr1:[1541672,1574863)/-	62	0.0031	43	0.0021488181500174904
ENSG00000197530.13|MIB2|protein_coding|chr1:[1615453,1630605)/+	26	0.0013	17	0.000849532756983659
ENSG00000248333.9|CDK11B|protein_coding|chr1:[1635224,1659012)/-	12	0.0006	8	0.00039978012093348656
ENSG00000189339.12|SLC35E2B|protein_coding|chr1:[1659528,1692795)/-	25	0.00125	17	0.000849532756983659
ENSG00000008128.23|CDK11A|protein_coding|chr1:[1702378,1724357)/-	8	0.0004	6	0.00029983509070011493
ENSG00000268575.1|ENSG00000268575|lncRNA|chr1:[1702735,1737688)/-	16	0.0008	12	0.0005996701814002299
ENSG00000008130.15|NADK|protein_coding|chr1:[1751231,1780457)/-	37	0.00185	22	0.0010993953325670882
ENSG00000078369.19|GNB1|protein_coding|chr1:[1785284,1892292)/-	425	0.02124	245	0.012243266203588026
ENSG00000234396.3|ENSG00000234396|lncRNA|chr1:[2212522,2220738)/+	3	0.00015	2	9.994503023337164e-05
ENSG00000157933.11|SKI|protein_coding|chr1:[2227387,2310213)/+	244	0.01219	146	0.00729598720703613
ENSG00000116151.14|MORN1|protein_coding|chr1:[2321252,2391707)/-	24	0.0012	16	0.0007995602418669731
ENSG00000157916.20|RER1|protein_coding|chr1:[2391774,2405442)/+	103	0.00515	60	0.0029983509070011494
ENSG00000157911.11|PEX10|protein_coding|chr1:[2403963,2413797)/-	8	0.0004	5	0.0002498625755834291
ENSG00000157881.16|PANK4|protein_coding|chr1:[2508536,2526597)/-	6	0.0003	4	0.00019989006046674328
ENSG00000162591.17|MEGF6|protein_coding|chr1:[3487950,3611508)/-	56	0.0028	42	0.0020988456349008045
ENSG00000158109.15|TPRG1L|protein_coding|chr1:[3625014,3630127)/+	30	0.0015	20	0.0009994503023337165
ENSG00000130764.10|LRRC47|protein_coding|chr1:[3778558,3796498)/-	19	0.00095	16	0.0007995602418669731
ENSG00000116198.14|CEP104|protein_coding|chr1:[3812085,3857396)/-	29	0.00145	20	0.0009994503023337165
ENSG00000198912.12|C1orf174|protein_coding|chr1:[3889124,3900293)/-	17	0.00085	10	0.0004997251511668582
ENSG00000131697.18|NPHP4|protein_coding|chr1:[5862810,5992473)/-	26	0.0013	20	0.0009994503023337165
ENSG00000069424.16|KCNAB2|protein_coding|chr1:[5990926,6101193)/+	12	0.0006	7	0.00034980760581680074
ENSG00000116254.18|CHD5|protein_coding|chr1:[6101786,6180321)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000285629.1|ENSG00000285629|protein_coding|chr1:[6159429,6197757)/-	47	0.00235	35	0.0017490380290840037
ENSG00000116251.11|RPL22|protein_coding|chr1:[6185019,6209389)/-	57	0.00285	42	0.0020988456349008045
ENSG00000158286.13|RNF207|protein_coding|chr1:[6205474,6221299)/+	14	0.0007	9	0.0004497526360501724
ENSG00000116237.16|ICMT|protein_coding|chr1:[6221192,6235972)/-	63	0.00315	46	0.002298735695367548
ENSG00000158292.7|GPR153|protein_coding|chr1:[6247352,6261098)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000097021.21|ACOT7|protein_coding|chr1:[6264268,6393767)/-	42	0.0021	25	0.0012493128779171455
ENSG00000215788.11|TNFRSF25|protein_coding|chr1:[6460785,6466175)/-	2	0.0001	2	9.994503023337164e-05
ENSG00000162408.11|NOL9|protein_coding|chr1:[6521346,6554513)/-	68	0.0034	43	0.0021488181500174904
ENSG00000162413.17|KLHL21|protein_coding|chr1:[6590723,6614607)/-	63	0.00315	39	0.0019489280895507472
ENSG00000041988.16|THAP3|protein_coding|chr1:[6624867,6635586)/+	5	0.00025	3	0.00014991754535005747
ENSG00000007923.17|DNAJC11|protein_coding|chr1:[6634167,6701924)/-	77	0.00385	50	0.002498625755834291
ENSG00000171735.20|CAMTA1|protein_coding|chr1:[6785453,7769706)/+	210	0.01049	132	0.006596371995402529
ENSG00000049245.13|VAMP3|protein_coding|chr1:[7771295,7781432)/+	89	0.00445	64	0.0031982409674678925
ENSG00000049246.15|PER3|protein_coding|chr1:[7784290,7845177)/+	56	0.0028	35	0.0017490380290840037
ENSG00000116288.13|PARK7|protein_coding|chr1:[7954290,7985505)/+	74	0.0037	48	0.0023986807256009194
ENSG00000116285.13|ERRFI1|protein_coding|chr1:[8004403,8026309)/-	60	0.003	32	0.0015991204837339462
ENSG00000142599.20|RERE|protein_coding|chr1:[8352396,8848921)/-	492	0.02459	273	0.01364249662685523
ENSG00000228423.2|ENSG00000228423|lncRNA|chr1:[8805859,8807051)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000074800.16|ENO1|protein_coding|chr1:[8860999,8879190)/-	145	0.00725	91	0.00454749887561841
ENSG00000274258.1|MIR6728|miRNA|chr1:[8866501,8866590)/-	7	0.00035	5	0.0002498625755834291
ENSG00000197241.4|SLC2A7|protein_coding|chr1:[9002972,9026423)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000228526.8|MIR34AHG|lncRNA|chr1:[9148010,9198906)/-	217	0.01084	140	0.006996152116336015
ENSG00000289914.1|ENSG00000289914|lncRNA|chr1:[9162321,9162945)/-	2	0.0001	2	9.994503023337164e-05
ENSG00000234546.5|LNCTAM34A|lncRNA|chr1:[9182003,9196284)/+	25	0.00125	15	0.0007495877267502874
ENSG00000049239.13|H6PD|protein_coding|chr1:[9234773,9271337)/+	109	0.00545	73	0.003647993603518065
ENSG00000171621.14|SPSB1|protein_coding|chr1:[9292893,9369532)/+	34	0.0017	22	0.0010993953325670882
ENSG00000171612.7|SLC25A33|protein_coding|chr1:[9539464,9585173)/+	38	0.0019	29	0.001449202938383889
ENSG00000171608.18|PIK3CD|protein_coding|chr1:[9629888,9729114)/+	12	0.0006	7	0.00034980760581680074
ENSG00000171603.18|CLSTN1|protein_coding|chr1:[9728925,9823984)/-	127	0.00635	87	0.004347608815151667
ENSG00000178585.15|CTNNBIP1|protein_coding|chr1:[9848275,9910336)/-	28	0.0014	18	0.0008995052721003448
ENSG00000162441.12|LZIC|protein_coding|chr1:[9922112,9943407)/-	30	0.0015	17	0.000849532756983659
ENSG00000173614.14|NMNAT1|protein_coding|chr1:[9943427,9985501)/+	26	0.0013	21	0.0010494228174504022
ENSG00000228150.1|ENSG00000228150|lncRNA|chr1:[9942922,9949974)/+	7	0.00035	6	0.00029983509070011493
ENSG00000130939.20|UBE4B|protein_coding|chr1:[10032831,10181239)/+	251	0.01254	167	0.008345410024486532
ENSG00000054523.20|KIF1B|protein_coding|chr1:[10210569,10381603)/+	274	0.01369	172	0.008595272600069962
ENSG00000142657.21|PGD|protein_coding|chr1:[10398591,10420511)/+	86	0.0043	56	0.002798460846534406
ENSG00000160049.12|DFFA|protein_coding|chr1:[10456521,10472529)/-	32	0.0016	23	0.001149367847683774
ENSG00000142655.13|PEX14|protein_coding|chr1:[10472287,10630758)/+	115	0.00575	80	0.003997801209334866
ENSG00000120948.19|TARDBP|protein_coding|chr1:[11012343,11030528)/+	60	0.003	38	0.0018989555744340612
ENSG00000116649.10|SRM|protein_coding|chr1:[11054583,11060020)/-	7	0.00035	7	0.00034980760581680074
ENSG00000171824.14|EXOSC10|protein_coding|chr1:[11066617,11099869)/-	42	0.0021	30	0.0014991754535005747
ENSG00000198793.14|MTOR|protein_coding|chr1:[11106534,11262556)/-	144	0.0072	95	0.004747388936085153
ENSG00000120942.14|UBIAD1|protein_coding|chr1:[11273197,11296049)/+	18	0.0009	11	0.0005496976662835441
ENSG00000177674.16|AGTRAP|protein_coding|chr1:[11736083,11754802)/+	8	0.0004	6	0.00029983509070011493
ENSG00000177000.13|MTHFR|protein_coding|chr1:[11785722,11806455)/-	30	0.0015	23	0.001149367847683774
ENSG00000011021.23|CLCN6|protein_coding|chr1:[11806095,11848079)/+	63	0.00315	44	0.0021987906651341764
ENSG00000199347.1|RNU5E-1|snRNA|chr1:[11908151,11908271)/+	448	0.02239	279	0.013942331717555344
ENSG00000285646.2|ENSG00000285646|lncRNA|chr1:[11907939,11914298)/+	5	0.00025	3	0.00014991754535005747
ENSG00000201801.1|RNU5E-4P|snRNA|chr1:[11909807,11909927)/-	33	0.00165	19	0.0009494777872170306
ENSG00000083444.17|PLOD1|protein_coding|chr1:[11934204,11975538)/+	129	0.00645	83	0.004147718754684923
ENSG00000116688.18|MFN2|protein_coding|chr1:[11980180,12015211)/+	62	0.0031	40	0.001998900604667433
ENSG00000028137.19|TNFRSF1B|protein_coding|chr1:[12166990,12209228)/+	4	0.0002	2	9.994503023337164e-05
ENSG00000048707.15|VPS13D|protein_coding|chr1:[12230029,12512047)/+	429	0.02144	252	0.012593073809404828
ENSG00000162496.9|DHRS3|protein_coding|chr1:[12567909,12618210)/-	491	0.02454	288	0.014392084353605518
ENSG00000221340.1|RNU6ATAC18P|snRNA|chr1:[12569971,12570072)/-	5	0.00025	2	9.994503023337164e-05
ENSG00000204518.3|AADACL4|protein_coding|chr1:[12644084,12667076)/+	5	0.00025	4	0.00019989006046674328
ENSG00000116731.23|PRDM2|protein_coding|chr1:[13700187,13825079)/+	181	0.00905	123	0.006146619359352356
ENSG00000289380.1|ENSG00000289380|lncRNA|chr1:[13757777,13758465)/+	2	0.0001	1	4.997251511668582e-05
ENSG00000189337.17|KAZN|protein_coding|chr1:[13892791,15118043)/+	118	0.0059	79	0.00394782869421818
ENSG00000175147.13|TMEM51-AS1|lncRNA|chr1:[15111814,15153618)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000171729.14|TMEM51|protein_coding|chr1:[15152531,15220478)/+	14	0.0007	13	0.0006496426965169157
ENSG00000233485.1|FHAD1-AS1|lncRNA|chr1:[15326679,15343876)/-	4	0.0002	2	9.994503023337164e-05
ENSG00000142634.13|EFHD2|protein_coding|chr1:[15409887,15430339)/+	24	0.0012	14	0.0006996152116336015
ENSG00000132906.18|CASP9|protein_coding|chr1:[15490831,15526534)/-	22	0.0011	13	0.0006496426965169157
ENSG00000116138.13|DNAJC16|protein_coding|chr1:[15526812,15592379)/+	94	0.0047	63	0.003148268452351207
ENSG00000197312.12|DDI2|protein_coding|chr1:[15617457,15669044)/+	83	0.00415	58	0.002898405876767778
ENSG00000116786.13|PLEKHM2|protein_coding|chr1:[15684319,15734769)/+	83	0.00415	53	0.0026485433011843485
ENSG00000162461.8|SLC25A34|protein_coding|chr1:[15736257,15741392)/+	2	0.0001	1	4.997251511668582e-05
ENSG00000162458.13|FBLIM1|protein_coding|chr1:[15756606,15786594)/+	66	0.0033	48	0.0023986807256009194
ENSG00000233954.7|UQCRHL|protein_coding|chr1:[15807168,15809348)/-	5	0.00025	4	0.00019989006046674328
ENSG00000179743.4|SPEN-AS1|lncRNA|chr1:[15834473,15848147)/-	14	0.0007	6	0.00029983509070011493
ENSG00000065526.13|SPEN|protein_coding|chr1:[15836094,15940456)/+	171	0.00855	108	0.005397031632602069
ENSG00000116809.12|ZBTB17|protein_coding|chr1:[15941868,15976132)/-	23	0.00115	19	0.0009494777872170306
ENSG00000142627.13|EPHA2|protein_coding|chr1:[16124336,16156069)/-	39	0.00195	25	0.0012493128779171455
ENSG00000037637.11|FBXO42|protein_coding|chr1:[16246839,16352480)/-	200	0.00999	128	0.006396481934935785
ENSG00000055070.17|SZRD1|protein_coding|chr1:[16352574,16398145)/+	111	0.00555	71	0.0035480485732846934
ENSG00000157191.20|NECAP2|protein_coding|chr1:[16440720,16460078)/+	30	0.0015	21	0.0010494228174504022
ENSG00000290842.1|CROCCP3|lncRNA|chr1:[16467435,16499257)/-	25	0.00125	17	0.000849532756983659
ENSG00000080947.16|CROCCP3|transcribed_unprocessed_pseudogene|chr1:[16474395,16491307)/-	8	0.0004	6	0.00029983509070011493
ENSG00000291072.1|CROCCP2|lncRNA|chr1:[16618252,16644686)/-	37	0.00185	24	0.0011993403628004597
ENSG00000215908.12|CROCCP2|transcribed_unprocessed_pseudogene|chr1:[16618968,16657232)/-	32	0.0016	21	0.0010494228174504022
ENSG00000236698.1|EIF1AXP1|processed_pseudogene|chr1:[16685620,16686055)/-	11	0.00055	6	0.00029983509070011493
ENSG00000058453.17|CROCC|protein_coding|chr1:[16740272,16972964)/+	57	0.00285	34	0.001699065513967318
ENSG00000117122.14|MFAP2|protein_coding|chr1:[16974501,16980632)/-	2	0.0001	2	9.994503023337164e-05
ENSG00000226526.1|ENSG00000226526|lncRNA|chr1:[16978925,17005091)/+	9	0.00045	8	0.00039978012093348656
ENSG00000159363.19|ATP13A2|protein_coding|chr1:[16985957,17011928)/-	25	0.00125	16	0.0007995602418669731
ENSG00000117118.10|SDHB|protein_coding|chr1:[17018721,17054032)/-	30	0.0015	23	0.001149367847683774
ENSG00000179051.14|RCC2|protein_coding|chr1:[17406759,17439677)/-	62	0.0031	36	0.0017990105442006897
ENSG00000074964.17|ARHGEF10L|protein_coding|chr1:[17539697,17697874)/+	115	0.00575	73	0.003647993603518065
ENSG00000159423.17|ALDH4A1|protein_coding|chr1:[18871429,18902724)/-	21	0.00105	15	0.0007495877267502874
ENSG00000169991.11|IFFO2|protein_coding|chr1:[18904279,18956676)/-	69	0.00345	48	0.0023986807256009194
ENSG00000272084.1|ENSG00000272084|lncRNA|chr1:[19072109,19075511)/-	8	0.0004	6	0.00029983509070011493
ENSG00000127481.15|UBR4|protein_coding|chr1:[19074509,19210266)/-	452	0.02259	264	0.013192743990805058
ENSG00000127463.16|EMC1|protein_coding|chr1:[19215659,19251552)/-	98	0.0049	68	0.003398131027934636
ENSG00000230424.3|EMC1-AS1|lncRNA|chr1:[19210347,19240709)/+	15	0.00075	11	0.0005496976662835441
ENSG00000053372.5|MRTO4|protein_coding|chr1:[19251804,19260128)/+	8	0.0004	8	0.00039978012093348656
ENSG00000053371.13|AKR7A2|protein_coding|chr1:[19303964,19312144)/-	8	0.0004	6	0.00029983509070011493
ENSG00000077549.19|CAPZB|protein_coding|chr1:[19338774,19485539)/-	410	0.02049	257	0.012842936384988256
ENSG00000173436.15|MICOS10|protein_coding|chr1:[19484402,19629821)/+	47	0.00235	35	0.0017490380290840037
ENSG00000158747.15|NBL1|protein_coding|chr1:[19596978,19658456)/+	77	0.00385	55	0.0027484883314177204
ENSG00000270136.6|MICOS10-NBL1|protein_coding|chr1:[19597066,19656927)/+	58	0.0029	42	0.0020988456349008045
ENSG00000226396.1|ENSG00000226396|processed_pseudogene|chr1:[19608113,19608568)/+	2	0.0001	2	9.994503023337164e-05
ENSG00000162542.14|TMCO4|protein_coding|chr1:[19682239,19799945)/-	129	0.00645	81	0.004047773724451552
ENSG00000169914.6|OTUD3|protein_coding|chr1:[19882394,19912945)/+	56	0.0028	37	0.0018489830593173755
ENSG00000162545.6|CAMK2N1|protein_coding|chr1:[20482390,20486210)/-	68	0.0034	45	0.002248763180250862
ENSG00000090432.7|MUL1|protein_coding|chr1:[20499447,20508151)/-	17	0.00085	14	0.0006996152116336015
ENSG00000158828.8|PINK1|protein_coding|chr1:[20633457,20651511)/+	51	0.00255	34	0.001699065513967318
ENSG00000117242.7|PINK1-AS|lncRNA|chr1:[20642656,20652193)/-	36	0.0018	25	0.0012493128779171455
ENSG00000244038.11|DDOST|protein_coding|chr1:[20651766,20661544)/-	98	0.0049	69	0.003448103543051322
ENSG00000117245.13|KIF17|protein_coding|chr1:[20664013,20718017)/-	4	0.0002	3	0.00014991754535005747
ENSG00000189410.12|SH2D5|protein_coding|chr1:[20719730,20732837)/-	3	0.00015	2	9.994503023337164e-05
ENSG00000127483.19|HP1BP3|protein_coding|chr1:[20740265,20787323)/-	239	0.01194	155	0.007745739843086303
ENSG00000075151.24|EIF4G3|protein_coding|chr1:[20806291,21177285)/-	694	0.03468	316	0.01579131477687272
ENSG00000221808.1|MIR1256|miRNA|chr1:[20988313,20988432)/-	4	0.0002	3	0.00014991754535005747
ENSG00000117298.16|ECE1|protein_coding|chr1:[21217246,21345572)/-	144	0.0072	93	0.004647443905851782
ENSG00000142794.19|NBPF3|protein_coding|chr1:[21440127,21485005)/+	31	0.00155	22	0.0010993953325670882
ENSG00000090686.16|USP48|protein_coding|chr1:[21678297,21783606)/-	268	0.01339	174	0.008695217630303334
ENSG00000142798.20|HSPG2|protein_coding|chr1:[21822243,21937310)/-	471	0.02354	264	0.013192743990805058
ENSG00000285959.1|ENSG00000285959|lncRNA|chr1:[21983605,22030617)/+	17	0.00085	11	0.0005496976662835441
ENSG00000218510.9|LINC00339|lncRNA|chr1:[22024557,22031223)/+	16	0.0008	11	0.0005496976662835441
ENSG00000289694.1|ENSG00000289694|protein_coding|chr1:[22025141,22092943)/+	150	0.0075	105	0.005247114087252012
ENSG00000070831.18|CDC42|protein_coding|chr1:[22052626,22101360)/+	153	0.00765	105	0.005247114087252012
ENSG00000230068.2|CDC42-IT1|lncRNA|chr1:[22059196,22064199)/+	29	0.00145	18	0.0008995052721003448
ENSG00000184677.18|ZBTB40|protein_coding|chr1:[22428837,22531157)/+	60	0.003	39	0.0019489280895507472
ENSG00000133216.17|EPHB2|protein_coding|chr1:[22710838,22921500)/+	38	0.0019	24	0.0011993403628004597
ENSG00000004487.18|KDM1A|protein_coding|chr1:[23019442,23083689)/+	112	0.0056	73	0.003647993603518065
ENSG00000240553.1|ENSG00000240553|lncRNA|chr1:[23020146,23088058)/-	45	0.00225	34	0.001699065513967318
ENSG00000169641.15|LUZP1|protein_coding|chr1:[23084029,23177808)/-	239	0.01194	166	0.008295437509369846
ENSG00000261326.4|LINC01355|lncRNA|chr1:[23281306,23287488)/-	11	0.00055	9	0.0004497526360501724
ENSG00000125944.21|HNRNPR|protein_coding|chr1:[23303770,23344336)/-	176	0.0088	124	0.006196591874469042
ENSG00000125945.15|ZNF436|protein_coding|chr1:[23359447,23369836)/-	20	0.001	15	0.0007495877267502874
ENSG00000088280.20|ASAP3|protein_coding|chr1:[23428562,23484568)/-	78	0.0039	52	0.002598570786067663
ENSG00000117318.9|ID3|protein_coding|chr1:[23557925,23559501)/-	48	0.0024	34	0.001699065513967318
ENSG00000197880.10|MDS2|lncRNA|chr1:[23581494,23640568)/+	4	0.0002	2	9.994503023337164e-05
ENSG00000142676.14|RPL11|protein_coding|chr1:[23691741,23696835)/+	117	0.00585	77	0.0038478836639848084
ENSG00000011007.13|ELOA|protein_coding|chr1:[23743447,23762059)/+	69	0.00345	50	0.002498625755834291
ENSG00000236810.8|ELOA-AS1|lncRNA|chr1:[23706900,23778325)/-	16	0.0008	10	0.0004997251511668582
ENSG00000057757.10|PITHD1|protein_coding|chr1:[23778417,23788232)/+	28	0.0014	20	0.0009994503023337165
ENSG00000117305.15|HMGCL|protein_coding|chr1:[23801884,23838620)/-	15	0.00075	8	0.00039978012093348656
ENSG00000189266.13|PNRC2|protein_coding|chr1:[23956838,23963462)/+	5	0.00025	3	0.00014991754535005747
ENSG00000188529.15|SRSF10|protein_coding|chr1:[23964346,23980927)/-	145	0.00725	97	0.004847333966318525
ENSG00000001460.18|STPG1|protein_coding|chr1:[24356998,24416934)/-	25	0.00125	14	0.0006996152116336015
ENSG00000001461.17|NIPAL3|protein_coding|chr1:[24415801,24472976)/+	130	0.0065	91	0.00454749887561841
ENSG00000117602.13|RCAN3|protein_coding|chr1:[24502350,24541040)/+	31	0.00155	20	0.0009994503023337165
ENSG00000133226.19|SRRM1|protein_coding|chr1:[24631715,24673281)/+	89	0.00445	56	0.002798460846534406
ENSG00000169504.15|CLIC4|protein_coding|chr1:[24745381,24844321)/+	795	0.03973	366	0.01828994053270701
ENSG00000117614.10|SYF2|protein_coding|chr1:[25222275,25232502)/-	32	0.0016	19	0.0009494777872170306
ENSG00000117616.18|RSRP1|protein_coding|chr1:[25242248,25338213)/-	97	0.00485	57	0.002848433361651092
ENSG00000183726.11|TMEM50A|protein_coding|chr1:[25338316,25362361)/+	86	0.0043	61	0.0030483234221178354
ENSG00000204178.11|MACO1|protein_coding|chr1:[25430857,25500209)/+	73	0.00365	54	0.0026985158163010344
ENSG00000157978.12|LDLRAP1|protein_coding|chr1:[25543605,25568886)/+	19	0.00095	12	0.0005996701814002299
ENSG00000162430.18|SELENON|protein_coding|chr1:[25800192,25818221)/+	48	0.0024	33	0.0016490929988506322
ENSG00000255054.3|ENSG00000255054|protein_coding|chr1:[25811469,25823744)/+	49	0.00245	29	0.001449202938383889
ENSG00000117640.18|MTFR1L|protein_coding|chr1:[25818639,25832942)/+	56	0.0028	30	0.0014991754535005747
ENSG00000182749.6|PAQR7|protein_coding|chr1:[25861483,25875708)/-	18	0.0009	14	0.0006996152116336015
ENSG00000117632.23|STMN1|protein_coding|chr1:[25884180,25906991)/-	24	0.0012	17	0.000849532756983659
ENSG00000130695.16|CEP85|protein_coding|chr1:[26234199,26278808)/+	16	0.0008	11	0.0005496976662835441
ENSG00000142669.15|SH3BGRL3|protein_coding|chr1:[26280085,26281522)/+	51	0.00255	32	0.0015991204837339462
ENSG00000158062.21|UBXN11|protein_coding|chr1:[26281327,26318363)/-	7	0.00035	6	0.00029983509070011493
ENSG00000117682.18|DHDDS|protein_coding|chr1:[26432281,26471306)/+	79	0.00395	53	0.0026485433011843485
ENSG00000198830.11|HMGN2|protein_coding|chr1:[26472439,26476642)/+	6	0.0003	5	0.0002498625755834291
ENSG00000117713.21|ARID1A|protein_coding|chr1:[26693235,26782104)/+	268	0.01339	173	0.008645245115186648
ENSG00000060642.12|PIGV|protein_coding|chr1:[26787053,26800659)/+	18	0.0009	8	0.00039978012093348656
ENSG00000204160.12|ZDHHC18|protein_coding|chr1:[26826687,26857604)/+	16	0.0008	12	0.0005996701814002299
ENSG00000142751.15|GPN2|protein_coding|chr1:[26876131,26890283)/-	35	0.00175	24	0.0011993403628004597
ENSG00000198746.13|GPATCH3|protein_coding|chr1:[26890487,26900467)/-	7	0.00035	6	0.00029983509070011493
ENSG00000090273.14|NUDC|protein_coding|chr1:[26900237,26946871)/+	26	0.0013	19	0.0009494777872170306
ENSG00000253368.4|TRNP1|protein_coding|chr1:[26993691,27000886)/+	74	0.0037	51	0.002548598270950977
ENSG00000090020.11|SLC9A1|protein_coding|chr1:[27098808,27166981)/-	61	0.00305	40	0.001998900604667433
ENSG00000142784.16|WDTC1|protein_coding|chr1:[27234631,27308636)/+	48	0.0024	34	0.001699065513967318
ENSG00000186501.15|TMEM222|protein_coding|chr1:[27322144,27336400)/+	12	0.0006	8	0.00039978012093348656
ENSG00000158195.11|WASF2|protein_coding|chr1:[27404229,27490167)/-	148	0.0074	92	0.004597471390735096
ENSG00000126705.15|AHDC1|protein_coding|chr1:[27534034,27604431)/-	95	0.00475	57	0.002848433361651092
ENSG00000233975.2|LINC02574|lncRNA|chr1:[27660327,27666279)/-	6	0.0003	5	0.0002498625755834291
ENSG00000009780.16|FAM76A|protein_coding|chr1:[27725960,27763116)/+	30	0.0015	23	0.001149367847683774
ENSG00000117758.14|STX12|protein_coding|chr1:[27773218,27824443)/+	156	0.0078	95	0.004747388936085153
ENSG00000252947.1|SCARNA1|scaRNA|chr1:[27834400,27834566)/+	32	0.0016	21	0.0010494228174504022
ENSG00000117751.18|PPP1R8|protein_coding|chr1:[27830781,27851676)/+	32	0.0016	23	0.001149367847683774
ENSG00000130775.16|THEMIS2|protein_coding|chr1:[27872542,27886685)/+	6	0.0003	3	0.00014991754535005747
ENSG00000117748.10|RPA2|protein_coding|chr1:[27891523,27914746)/-	11	0.00055	7	0.00034980760581680074
ENSG00000158161.16|EYA3|protein_coding|chr1:[27970343,28088637)/-	161	0.00805	113	0.005646894208185498
ENSG00000240750.3|RN7SL559P|misc_RNA|chr1:[28031883,28032180)/-	1	5e-05	1	4.997251511668582e-05
ENSG00000126698.11|DNAJC8|protein_coding|chr1:[28199455,28233029)/-	23	0.00115	20	0.0009994503023337165
ENSG00000130766.5|SESN2|protein_coding|chr1:[28259517,28282491)/+	91	0.00455	61	0.0030483234221178354
ENSG00000130772.14|MED18|protein_coding|chr1:[28329001,28335965)/+	9	0.00045	5	0.0002498625755834291
ENSG00000204138.13|PHACTR4|protein_coding|chr1:[28369581,28500364)/+	111	0.00555	80	0.003997801209334866
ENSG00000242125.3|SNHG3|lncRNA|chr1:[28505979,28510892)/+	117	0.00585	80	0.003997801209334866
ENSG00000180198.17|RCC1|protein_coding|chr1:[28505942,28539300)/+	154	0.0077	108	0.005397031632602069
ENSG00000274266.1|SNORA73A|snoRNA|chr1:[28507365,28507571)/+	463	0.02314	281	0.014042276747788716
ENSG00000200087.1|SNORA73B|snoRNA|chr1:[28508558,28508762)/+	397	0.01984	253	0.012643046324521514
ENSG00000180098.9|TRNAU1AP|protein_coding|chr1:[28553084,28578545)/+	17	0.00085	12	0.0005996701814002299
ENSG00000221539.1|SNORD99|snoRNA|chr1:[28578748,28578822)/-	234	0.01169	152	0.007595822297736245
SNORA61|SNORA61|snoRNA|chr1:[28579763,28579893)/-	123	0.00615	81	0.004047773724451552
SNORA44|SNORA44|snoRNA|chr1:[28580380,28580512)/-	97	0.00485	60	0.0029983509070011494
SNORA16A|SNORA16A|snoRNA|chr1:[28580919,28581053)/-	223	0.01114	144	0.007196042176802759
ENSG00000120656.14|TAF12|protein_coding|chr1:[28587828,28648291)/-	34	0.0017	25	0.0012493128779171455
